GSM151955.CEL	GSM151957.CEL	GSM151958.CEL	GSM151959.CEL	GSM151960.CEL	GSM151961.CEL
254528	4.06215393038284	3.9486561569375	3.93063134907875	4.14441975712936	3.80656136615331	4.37434810333813
254531	7.63650536771472	7.77860346008059	7.24584933415816	7.25552047445741	8.13379464334329	7.93986587099224
254559	5.96106179672719	5.95327321477946	6.25625221945494	6.38749812167516	5.59070802724899	5.81860313528882
254773	5.79528248078133	5.12754864885892	5.75699501771222	5.92746373399853	5.82530427763739	6.24226968231685
254778	4.44629268671471	4.46610248384892	5.14474223734393	5.09512178104314	4.63915984468588	4.77569123687842
254827	4.39975419424669	4.28833245507612	4.58377536497796	4.31845350532936	4.76279082303535	4.41387309326432
254863	10.0170522112017	9.67699923471388	7.81183696672229	8.06005600686885	10.3068912723278	10.2783859454003
254887	6.26948414777162	6.44035679615544	5.92169595611381	5.89326286533791	5.74085442875119	5.7332521417031
254896	6.85170673340852	6.69701546179645	6.88326083363627	6.83413354436778	6.6256514862199	7.11066094680125
2548	11.411696772622	11.5986233495753	12.2971966339407	12.3238369294285	10.1986879290179	10.381326541607
254956	6.15732341127617	5.9074529949928	5.97211731698425	6.23205361271847	6.0469548292009	6.16395586831877
2549	5.77784152530958	6.25537780055596	7.60676137629759	7.56668999512196	6.60222663262687	6.59707328348289
255022	5.68888377896305	5.48241738405146	5.66585721421862	5.74341829328108	5.62714408620767	5.70423263316819
255025	4.24409175890513	4.16456821258225	4.4302204466134	4.19587687892239	4.33296856785825	4.38575151525015
255027	9.39560645098842	8.9533557168689	8.79248578863904	9.08189209755629	8.48670416766376	8.70199219746552
255031	8.6854562573606	8.57077901480634	8.41113609900005	8.46021101629163	8.81694502034002	9.01624383649376
255043	6.42876762417378	6.45128119327736	6.90021867310849	6.83615112844938	6.71662338622804	6.64431240270725
255057	5.86857601593698	5.64643541992192	5.81858622795108	6.00820544143667	5.65700192972408	6.17697056333346
255061	6.402509601689	6.75318823049213	7.30210185072083	7.83218285278912	6.57889159488402	6.97579973652185
255082	3.93075736832104	3.86248864223453	3.92622446808401	3.81978238983656	3.93285652867455	3.92609828453611
2550	8.60411143020383	8.47233900083966	7.42339390431963	7.35740882143546	9.03515273389131	8.80790784371264
255101	5.23374007941573	5.15538027455488	5.21160825747533	5.36193082565356	5.24660976937349	5.37180528538744
255104	8.03172401861187	8.13515536120416	8.65302887767706	8.93141685600548	7.92409085895808	7.97720645378718
255119	3.51443008462582	3.51602622429365	3.54421844795109	3.76700277350376	3.67975021585785	3.54672341123615
255130	3.91432078990113	4.2208786030786	4.32498139199377	4.04540369039372	4.12997897271161	4.91637217954512
255167	4.35934841508399	4.2814704590248	4.53899595555266	4.2814704590248	4.23267913136222	4.41421869513642
255189	6.91049209715159	6.56290955969634	7.02475988182449	7.11401423534703	7.01855527648452	7.09019499924624
255193	7.17035436151066	6.83156166749661	6.98623939745591	6.92693344322965	6.78165369207234	7.14397597118675
2551	7.09371107609998	7.32162999957757	7.59900608188757	7.65979448571893	7.49205693757232	7.22719388984031
255220	5.06736154081088	4.92379703088141	5.3736527387685	5.38863061199705	5.05183225927615	5.43667048839676
255231	6.22347085024553	6.03436740518548	6.22755109109722	6.1159468291823	5.63012811686798	5.55944659538874
255252	6.98891077404315	7.62708396843252	7.41492336088808	7.44159500238138	7.01759370540761	7.01430410653323
255275	5.16858059541825	4.95507929910364	5.15897017369914	5.52972589275692	5.14575209242196	5.38956672924009
255330	4.29573298721588	4.49798145523981	4.575100728623	4.59422133992633	4.55688838129116	4.41201040101656
255374	7.46637047105889	7.12668481608887	7.22330138229205	7.34471581452724	7.27656140199432	7.42528816513225
255394	5.08117551852217	4.98364583372832	5.44293685922088	5.40083426694095	5.03417060383449	5.24240741442756
2553	7.38530023870636	7.46044065416132	8.12776425630302	8.15051713291882	6.89394149246267	6.98998484755967
255403	4.59614460932639	4.72818637623765	4.79818007991463	4.62941853438451	4.54852134594517	4.39844655990981
255411	4.10058743651029	3.85708210773493	3.80474965228565	3.94251432834649	3.91219087890167	4.01932766809418
255426	6.03706804616319	5.64512541147897	6.58320865032375	6.44132445301434	6.23975481006692	6.66206821879405
255480	4.53306192944015	5.71253440550096	7.63705149719893	7.78437199044936	5.50620423881618	5.69285284185062
255488	6.87300837305882	7.05755297042821	6.61345079186623	6.8137986717077	6.15708030694791	6.36969131593971
2554	3.73235436597834	3.58891659722774	3.73541010962849	3.71013124093662	3.73820837630097	3.75568247282823
255512	5.23228505967911	5.1014842652249	5.34129527770548	5.14601859983882	5.14468062261131	5.80309473413763
255520	8.16944128128674	8.07041580616978	7.61822698101512	7.73297074079153	7.54684871731452	7.43066211600677
2555	3.58876896143918	3.477484608353	3.69053406654316	3.57332816840464	4.09917419497043	3.80001608770958
255626	3.64253810431399	3.31037266982717	3.66095114631312	3.27356320907974	3.48446309908254	3.59410779942081
255631	4.05000843142194	3.74487561272482	3.5288042515041	3.6113828156478	3.98724086796702	3.58876896143918
255654	5.38442416782584	5.32956579093412	5.36861043770687	5.55936600336563	5.38611207425558	5.62027999578934
2556	4.52766113822024	4.11268363918753	5.52385671778161	5.23956248669376	4.38121285289889	4.21705374871038
255738	6.78181574826476	6.46070365369724	6.88245079250963	6.91222342816017	6.82333140423937	6.99068892255137
255743	6.71877760906621	6.2114659406379	6.22067835851415	6.55509849623931	6.14340126087122	6.37899286480263
255758	7.31728859658415	7.42236095497167	7.06828510029292	6.64875430049686	7.26931827088362	7.20573740863595
255762	4.05285343568176	3.84974069889125	4.24528154937308	4.25932970034033	4.24575392190984	4.48322223662681
255783	11.5996620184863	11.4408215750202	10.0140537770124	9.82409600416106	9.86591962190482	10.0072132919836
255798	6.01597380498539	6.1468492063788	6.01095447370765	6.06618629374441	5.88294699857963	6.42603380581485
2557	4.33507155496649	4.32453530405528	6.05163324390416	5.19305275224836	4.23503144160879	4.32810954447789
255877	7.68581441942823	7.43676785804101	7.96200419006038	7.87866826372071	8.26929729774883	7.92285526205876
2558	3.79204869919584	3.71422148282848	3.81014364433245	3.7489916823784	3.83773307847841	3.94530526766343
255919	9.11427089301361	9.1159594498099	8.86382693091226	8.85620780062016	8.57547532546189	8.49643763247598
255926	5.52563155159811	5.47785480900058	5.63365283681658	5.66629305980901	5.31626951462606	5.23804709924398
255928	3.73653103065777	3.63653622989958	3.31734247717892	3.40536798201192	3.48578676123746	3.51592096691256
255967	8.81549959366994	9.04854157786836	9.48316649387711	9.20558466635521	9.26496625207932	9.37980706150059
2559	3.74487561272483	4.00113001863866	4.08229147665789	4.08108363799129	3.92341181593641	4.40009535515326
256006	5.13654268206111	5.03262499246483	5.19562998927445	5.02748198525364	5.02748198525364	5.31023156053751
256021	4.1544995225588	4.05019860550316	4.24528154937308	4.14791922536543	4.269286487612	4.62988124597848
256051	4.47191709686076	4.47191709686076	4.37412704721726	4.64761493789914	4.42555344578786	4.47926748987101
256076	3.60280668997167	3.62789617054155	3.76817105761083	3.75180346674909	3.7182826775371	3.55355192094183
2560	3.94969504794695	3.75453196534945	4.65768459491142	3.93745615816458	3.8720113516047	3.88152562175897
256126	4.68897615760989	4.45209001663549	4.72516506726161	4.74091530459651	4.76992975915559	4.97382306615529
256130	4.0624172911363	3.81066331771322	4.07860555195239	4.24517524199883	4.00762014639585	4.06736067758299
256158	7.35408865245543	7.13891473159439	7.32947608749114	7.38236781821023	7.80085982758512	8.01090340189045
2561	4.18010240410972	4.26387237683266	3.87369013739876	3.90711967440047	4.40558568879818	4.67313921171301
256223	6.51254076290495	6.76048574598843	7.21367746792548	7.41413851896209	7.87843015633624	6.95278504452172
256227	5.85959267535121	5.63072295834164	6.06919703104523	6.01552670006892	6.05645716144488	6.17482939409762
256236	8.80895398565952	9.60019262722008	5.82483150687358	5.87428120831433	6.49935946658987	6.18541262013732
256281	8.43863335424899	8.33312657101628	7.9871490814864	8.17507954224821	9.12472478033313	9.05271243980736
2562	5.45869323229571	5.07872924392532	4.89261799436295	5.16174947923661	4.79207227759235	4.93949530272328
256302	7.47471432006547	7.43781438426935	7.7170364612299	7.72808552204615	8.46971683190621	8.75416925162902
256309	3.87375044846489	3.82885985442899	3.80756180947063	3.79868369077993	4.0823601060876	4.0818459987131
256329	6.71921795767525	6.52481900795321	7.1768978973959	7.27984493491067	6.31762993870958	6.98082958009128
256356	4.23554088124916	4.29503670258185	4.02413232265241	4.04371819763585	4.11825989590655	3.95849145753592
256364	9.09995914612709	9.13873743818749	9.3206625727993	9.26103408185672	10.3517400627599	10.4031470512098
256369	5.91331609455656	5.81701674167376	6.05497748136059	6.00561828098287	6.05645716144488	6.25495890288253
256380	4.81725375477587	4.68332598699475	4.44226191144672	4.53950118425136	4.66581567305269	4.73552631456177
2563	5.73144197918222	5.48408767945739	5.77478024500908	5.86579114590936	6.16408488938626	5.98420075246476
256435	7.70935642169561	7.0834596872237	5.47660864978595	5.76069666957892	7.2035236926828	7.20924872298626
256471	6.77320401266117	6.85894039648214	7.42215046412961	7.50285450769715	6.91045824437803	6.79439741559605
256472	7.28683390065945	6.78772002170675	7.28891150980134	7.26633120389251	7.66408638783651	7.40669661434394
2564	7.98457258674891	9.12821042739034	11.809627528485	11.503606547073	10.3852492070628	10.5565052010236
256536	4.22428016597368	4.10828558135458	4.12258839478533	4.65395221938272	4.27326967682197	4.23935595342437
256586	8.40525407071237	8.38512264981987	7.91066580863149	7.85618462126497	8.33007222709968	8.23699680286926
2565	3.34553130935308	3.35903725475425	3.61108002582919	3.5796872085958	3.57675832093772	3.76068260726587
256643	5.8877498271782	6.07202599598879	5.99313028092452	5.78851986510964	6.48962188983559	5.97988791158349
256646	6.70137474503366	6.65642501321668	6.71163784352747	6.71369198762722	6.64503655136795	7.07127899819782
256691	9.9243007057188	9.65551090976339	5.38798418344624	5.78851986510964	9.26234335545519	9.83534594340312
2566	3.93912975022168	3.93742001212356	4.18265083039437	4.07354537115524	3.97247171378101	3.99083541146686
256710	4.26160767733052	4.47187205440002	4.33813589381082	4.63684227190841	4.63524824435295	4.39535118621157
256714	4.9359362996185	5.69117562586388	7.86750661009893	7.60984658810403	4.84641880083398	5.2642616260542
256764	4.79021808933657	4.69242065246924	4.3947683540021	4.54793336453884	4.21958847378458	4.21425924260517
2567	3.905428926556	3.81485924275971	3.97990137863465	3.99005440113878	3.83555822749342	3.9362220060739
256815	6.52578470726947	6.48286640400117	6.88016882416696	6.90251670146668	6.65234294407891	7.10375593931261
2568	7.83275548143247	7.73629390989716	3.87298628240166	4.24509440333426	3.73729985910423	3.50681750080437
256933	7.2731583324406	7.47285439008858	9.18564738617822	9.86492618936986	7.14159674037672	7.2818995037286
256949	8.07060821089109	8.03611028337767	8.62130159891461	8.77634719391449	8.75219313049459	8.73097531345791
256957	4.04261562552357	3.61070523703065	4.08486944227931	4.29147333121872	4.05664796315362	3.90345742992505
256979	4.16725462448098	3.98715801184882	4.24966723059919	4.16255895546702	4.08624535330821	4.1570905295073
256987	9.33794311403254	10.0889023715361	11.7291865957988	11.8846136276173	9.50013453259557	9.30311931424059
2569	3.79804681933031	4.01918511739122	5.30713812321367	4.51712887140129	3.78896185828505	4.07079959493761
257000	6.53594065882648	7.95987616085008	10.8125496249292	10.5700875160394	5.49369244597365	5.96763749924751
257019	7.1339665611827	7.47034374314602	7.88233354306509	7.8936414195773	7.60034704456256	7.66617089757228
257044	5.12855848116976	4.78243235693599	4.68260179279698	4.5765476554828	4.80120863662954	4.96788790645239
257062	3.91543194511844	3.81129570698647	3.91432078990112	4.08316783280328	4.14237852656852	4.21695200344572
257068	5.97087829433555	5.61340303127918	5.90423993743364	6.21927016822774	6.14200689119913	5.83825713590003
2570	6.25495890288254	6.11481501827382	6.72127055362822	6.63360008366683	6.35967265854648	6.33951707094994
257101	7.8590815024402	7.78558885133414	7.79040150964385	7.79291756356361	7.76852912205121	7.73996801480459
257106	7.81285997343619	8.27231524305286	7.68660665327185	7.41556096943382	8.01162602396313	7.92392439637085
257144	4.39202552734845	4.39387988831815	4.26793248172611	4.46469962152581	4.25333524240346	4.24816786588474
257160	8.01379442207167	8.05014537905864	8.47438592084578	8.45472541007122	7.93005349220813	8.08688207139562
257169	4.77309075286417	4.78261756618154	4.88912426586477	4.81917727607673	4.93367995952502	5.20746150890931
257177	4.93053324205772	4.91940374006498	4.81533907565284	4.87123074342179	5.01074712885638	5.13591268821271
257194	4.55211984943924	4.43202191373619	3.96285696456388	4.10013314576733	5.59792830192116	5.15953194580003
2571	4.12260156952652	4.14863976007329	4.53815082807347	4.69359893964168	4.27144135826942	4.50216264611971
257203	7.04735849230781	6.74749314446855	6.94759034759016	6.90615211074843	6.62060141790644	6.84020993460185
257218	5.3383162499267	5.64484663840159	5.44485266093482	5.43236386147231	6.07085844804008	5.83288120820905
257236	6.0559626346995	6.09432424404065	6.19278639304571	5.91912875282796	5.71188208429779	5.80829732258662
257240	4.15878225005878	3.85778626601782	3.91432078990112	4.0110610081353	4.13373801726923	4.25108929503813
2572	5.07030729127245	4.66792621559547	4.72223675846747	4.94127344298637	4.86722270783067	5.3024312693279
257313	4.2105195826804	4.23582099351807	3.82656859848151	3.84194052913712	3.99571677624605	4.45977978887059
257358	5.46184135606582	5.22436885445893	5.43862828805386	5.49314139309551	5.26701227012201	5.25683541880469
257364	8.84201463567411	8.68520320505892	7.88908333929275	7.9895076087241	9.11570946064894	9.14460267830695
257396	4.18767026867629	4.18163449266294	4.10470446751449	4.00092734627331	4.28092859091364	4.5001280440016
257397	5.46504084632181	5.88225589829633	7.20423264288463	7.10415099581271	5.3064845371595	5.17834717539186
257407	8.37577729374187	8.62536953523059	10.4720282598639	10.3188526872147	7.43676625491245	7.21747094360541
257415	4.01689442423645	4.09697844967445	4.18633379719035	4.30221309583694	3.97211275808478	4.08804998143363
25758	3.96393406073853	4.05441830836063	4.19265770225314	4.25968209739825	4.49567941140873	4.20066887258024
25759	7.58970624518074	7.38244505924353	8.07616638066703	8.11370762775044	8.38370652777032	8.26187937131782
257629	5.47480831203718	5.47593509948959	5.82705862802282	5.8127296837122	6.04256073241192	5.8227886564085
25763	4.39642273820373	4.40614482622002	4.38527873587727	4.24807505609433	4.28717320092015	4.5019731013996
25766	7.51258950443064	7.67810363981896	8.97209826456384	8.89519403212013	7.53492344096249	7.64089209967888
25769	4.78085411654351	4.56623503920784	4.65427162282422	4.71713052517949	4.56623503920784	4.87644226234405
25770	6.4226123261528	6.12422680370549	5.9706604895807	6.25464948583478	6.2317145647774	6.53577964588018
25771	8.29630480244003	8.19901650786816	8.25734203206523	8.39785990582075	8.41517752518559	8.24050949072771
25774	7.6320393025902	7.33801134337297	7.55938616278284	7.73676434337982	7.50025403553897	7.48792937019911
25775	6.16186697405255	5.99947819902386	6.0757700146091	6.15900703014502	6.12423978965097	6.15396876381583
25776	9.1099025709157	9.13661253867948	9.33478467896532	9.30429880699796	9.52941916505385	9.66730075871411
25777	10.3230822857915	10.203961816136	9.50912940469493	9.59668821940434	10.4352730010043	10.6464364391628
25778	7.62634284000388	7.81740370910139	7.06958472283251	6.90188154354547	7.33550847355903	7.38307780749559
25780	6.68990401172697	6.43501651398951	6.87132714241497	6.92265947946579	7.13558064162525	6.97298733649568
25782	8.65424057655182	8.6501859719874	8.67244427408003	8.64070824160392	8.77266397246208	8.83084365951478
25786	6.61704716231958	6.65836608123153	7.08611642183382	6.89324938239493	6.72565841983585	6.76406101065968
25787	6.02461774063528	5.78311370534204	5.99333838300931	5.98406909113729	6.07433854075973	6.03412548476853
25788	6.30209241557971	6.38622480873021	5.70499787474569	5.67178144337864	6.11252731869539	5.560176133273
25789	8.30316100071955	7.42913607174822	7.39104337263105	7.21627130535208	7.72817519359117	7.3641514679891
25790	6.62088548487413	6.59744394100384	6.79617911348879	6.76862264559261	6.50114640515274	6.51061106429932
25791	4.40946330629833	4.3276869184401	4.45655890099425	4.47613346118316	4.74781949826261	4.84317559808589
25792	9.21714498709497	9.28337330131519	9.4366097954831	9.4263640171591	9.87348270054352	9.89184408993095
25793	11.3770543854916	11.2783324455605	10.6096664345126	10.5664907196531	10.6423988568347	10.6991201316527
25794	5.69813905619396	5.38089226943977	5.7298229937635	5.88402771851128	5.71491177634921	5.57908407621863
25796	9.79072098825931	9.61705893022873	9.15707826648702	9.05008590194255	9.58537012163397	9.74675242764229
25797	10.0937112305588	9.69727455736333	6.47427148237395	7.76400292496058	6.68487464176402	7.06410292715892
25798	7.69036821302479	7.49970847310854	7.52948670694526	7.56017709319802	7.51541069181366	7.65274577370175
25799	7.74817501193176	8.00800116648372	8.18512982243298	8.30885408483791	8.10621973507461	8.37686794333951
257	5.17842987196058	4.75638315864841	5.04660653761174	5.05390215500866	5.40872965391501	5.04622389509864
25800	10.9436743625121	10.3840751825596	10.1592593408348	10.3615768386127	8.83510325760835	8.84611450560077
258010	5.71047148021458	5.76776996435688	5.60503198656777	5.5603821297203	5.61099328060498	5.46745852595708
25801	8.84503679634846	8.8085479153284	7.90220313889572	7.84817659039781	7.91544248721604	8.23038657279537
25802	10.3759247722129	10.2260892240244	8.36889645886101	8.48306645424635	9.89438501023522	9.91610340629594
25803	8.3362970263105	8.14724845654108	8.31965183231234	8.50445643158071	8.22645944158375	8.43111503605906
25804	9.75611996963589	9.65504870279893	9.59814085515137	9.55656809763438	9.41121960832717	9.31376522028164
25805	9.49841996549563	9.48163919339622	9.44144808826746	9.17814714827719	7.21685043492332	7.2379186643042
25806	5.84906906102873	5.41377635311225	5.79486837202449	5.59185206047048	5.77117274158824	6.34705333769283
25807	7.85280486960741	7.90868370911335	8.15002599475714	8.06122098840139	7.95374704292049	8.14645102485075
25809	8.15241243567313	7.89994500640437	7.2373136474145	6.78326300738366	7.87198795462543	7.98653217791689
2580	9.37993977351947	9.47695040023112	9.87200335784787	9.81662193716948	9.34068172756016	9.39287234968683
25813	9.09046518595932	9.15985311549331	8.36746037659651	8.24622020691506	10.4549456200626	10.207505326886
25814	8.45732765538084	8.52583511616265	8.05576846029228	7.97189349412508	8.35493897818238	8.25932105854341
25816	8.99579414693835	9.53671956228496	10.0807985103297	10.2893389324705	9.64417810888602	10.0009365502795
25817	7.85723824829692	7.79860594813875	5.11722377951694	5.11241167178074	6.00103735180058	5.8057563652121
25818	5.68776660121976	5.52988365006194	5.93704810462944	5.77371880006834	5.87018615005045	5.96982570144334
25819	4.99615359241613	4.98027383946453	5.03544545816712	5.13456858867851	5.02893451591299	5.0642077279168
2581	8.7504490591868	8.57135766789572	8.00681839100289	8.23052869939606	7.96158357486507	8.07703918972202
25820	8.15366605428379	8.16216455803696	8.57573684052174	8.47637192470176	8.25655561135455	8.15575703189399
25821	7.92159415336275	7.95565014504095	7.4273009374728	7.39307960773155	8.07131786746529	7.9200091597212
25822	7.01454930025873	6.75383102164871	6.39380557027148	6.46289694400869	6.66083956076453	6.498122796459
25823	7.4434096616664	7.00532761552939	7.23092027962196	7.2194065676561	7.21178813666387	7.49774928407823
25824	11.6702166197671	11.6574647229122	11.1218206512317	11.2196016157818	10.8765480081547	10.7958817479007
25825	9.1356122375041	9.10558752334102	9.0803163721882	8.90410207612727	8.43202587145167	8.32494797482622
25827	8.68386672595747	8.50537433029152	6.90730935535844	6.78828164825725	7.36738804892285	7.29732893849897
25828	9.66222587302778	9.59528819457131	9.76707987754541	9.79722625522514	9.94717612969777	9.99509948001551
25829	9.47166000089779	9.62712949171031	10.4545047085882	10.4193431496032	9.48519980456638	9.57570620588217
2582	8.69150442113192	9.18771444152882	10.5146799431759	10.7232155265699	7.66291460401486	7.97890899871335
25830	7.41085562999945	7.42645512633868	6.91841639678054	6.99768705047894	6.8437924769091	7.25286328354119
25831	7.54277431679789	7.83071050657565	8.54065775195092	8.43358220547374	7.99713217747789	7.8344186192057
25833	3.85921033693457	3.8779434782977	6.14683115950037	5.78886659898077	3.82943870187163	3.8206206356098
25834	3.45023382966239	3.62300866208546	3.46650890153853	3.43956760874628	3.55848305113827	3.49161228735906
25836	8.23371180510541	8.39111953124829	9.14931918533087	9.09893228256174	8.4880824461859	8.4298942434539
25837	5.65619153766339	5.53299510292886	5.56257811344639	5.70492274767597	5.55123153337336	5.72331601303238
25839	8.64207575700705	8.66998886020144	9.03771160236615	8.93495744070094	8.99920936585587	8.99353306452768
2583	5.73451313366701	5.46845505533151	5.32890653548013	5.29933761818977	5.23481313866512	5.27047504472121
25840	9.01422076402647	9.14778314050272	8.16326194327584	8.16680749490519	10.6279823695661	10.7375691483633
25841	8.45236667952887	8.28483495041207	7.95088755732683	7.93853182420099	7.30685598410891	7.5442490230893
25842	8.13364089618153	8.10142356488153	7.47052423736543	7.51318175160371	7.83120469837164	7.63940042426114
25844	9.22174676801321	9.3586105267514	9.53196601335777	9.62517493967905	8.96298397171838	8.92908240616749
25845	6.51829823381868	6.94237253589845	7.35900306200051	7.36279105719557	7.52546617154741	7.28356028319973
25847	11.0986201839313	11.0444930744202	10.6126915146756	10.5855757518814	10.7223417434417	10.5867043794631
25849	11.597045494059	11.3541380818214	8.85161168502248	8.79811452684292	10.0590379067355	9.71820681729204
2584	7.42539291484351	7.54161184374944	6.83647779616224	7.29806289248725	7.14590017769077	7.24040066089462
25850	5.72847596380826	5.78222035461062	6.00966814108536	6.09124147659546	6.16539846563891	5.88375065712169
25851	8.28298164882323	8.40200237845635	8.52645301452154	8.54339382289028	8.35606882484975	8.28386258696389
25852	5.9405947506637	5.97901272404419	5.99186566661212	6.10287321002614	5.92506135125341	6.10362713460511
25853	8.52135678020836	8.81623309424748	9.14119996288045	9.13169202811043	8.86794312047167	8.88290589267792
25854	5.47069705158568	5.59170384829419	5.6994770280572	5.50172863699685	7.29694867385282	7.31347012988784
25855	9.16792123307107	9.04588008019772	9.15854725178393	9.1424174416371	8.91765659635008	8.84374631838752
25859	5.25885773553658	5.29793596397963	6.07851258656816	5.88606369516992	5.33165251814837	5.35195668870824
2585	6.71347268485648	6.75045127458343	6.89865641440211	6.83670311768419	7.0566769769649	6.83649815055667
25861	8.54862460577196	8.56072460774153	6.12746733272726	6.34130440588626	6.34470799556889	6.14824763696714
25862	6.09162315626638	6.04883330643101	6.60414317580855	6.62595821666027	6.60225289009512	6.23068529960456
25864	9.15691590335729	8.98465098720418	7.40035624329778	7.41884277899569	9.15356221804008	9.25083747869676
25865	9.13939964611596	9.27439585431173	9.94284285078532	9.81126047321683	9.47753822206919	9.42086246971228
25870	10.1657315352924	10.1636582441783	9.39305791931728	9.49434318368269	9.07423161184526	9.23928926646835
25871	7.11338025862482	7.13190150983064	7.1878091920724	7.17496590313571	7.23429447469267	7.13304899762839
25873	12.8867841695646	12.8648590005629	11.9171205526812	11.8135362095469	12.7076779655146	13.05492559349
25874	7.7591015505025	7.92645402905335	7.82229653816905	7.82347910022083	8.93640310702713	8.7178903711823
25875	9.36369097899147	9.3974492152719	9.35475411090223	9.31256350724084	10.3502758081048	10.4236771894875
25876	5.50110075501867	5.17471502203175	5.77119254256894	5.83855256456373	5.76687176524786	6.26708414195335
25878	6.71194723152558	7.40727916210427	8.96823002699741	8.41078079174045	11.9663330387061	11.2317346256968
25879	7.61914507038569	7.97723808556063	7.13445912070361	7.26485031536075	7.45576778626647	6.9358075777775
2587	3.60628375936283	3.79868369077993	3.80026301016738	4.03228503975099	3.88884482145931	3.86735831728553
25880	7.86513662809525	7.89366370189948	8.13206102407236	8.02305505733634	8.00092634983457	7.90073652823859
25884	7.86331757731893	7.09551248443485	5.96691957481441	6.11967429405204	6.03114939380065	6.71661178613087
25885	7.66547235919151	7.51032520702635	7.50390320039548	7.45775162020366	7.52661161414631	7.40531913359921
25886	6.69993247316663	6.44086831491544	7.1677300040042	7.15471342741155	6.6017018286908	6.48985821595881
25888	6.54300490957078	6.46118435788604	6.52368408704529	6.50027333935299	6.60059884171138	6.55212586103568
2588	9.98868342487578	9.96466787428522	9.05309576970544	8.80533993047332	9.06742607742007	8.71508372161996
25890	13.2193921392094	12.8573280695432	8.78057602122488	8.41896002650324	10.7466781491145	10.8495664073446
25891	12.9121745146168	12.6415896363225	9.76786037126405	9.55094974562047	8.9405296294481	8.95730311148178
25893	4.91632267809547	6.08835774184692	7.3343040019443	7.46216362597324	5.14434204745858	4.67166913663387
25894	7.1643188443834	7.11884940675626	7.12959917011055	7.09740130685702	8.34183189732062	7.92452722344673
25895	7.46780500949336	7.48440975813432	6.45242703151903	6.21079365465881	7.88658141882393	7.73780665509683
25896	6.2485663291766	6.52127114234531	6.65542391858367	6.63211995886146	6.46823918374709	6.06734743152742
25897	8.50670054520609	7.95073202022367	7.36254580308672	7.51292675848794	7.72173540865616	7.94175112203035
25898	7.69623564883122	7.72257279042805	7.80024471025409	7.69533142243135	7.46460998132016	7.45009294345801
2589	9.82589147801292	9.88294591910187	10.2330772229086	10.3165354249851	9.73845100393613	9.6340902777438
258	5.08043726544087	4.69661022022386	4.96503120170417	5.23073725418791	4.71105739763612	5.13689054523785
25900	8.91368719767513	8.86575150639879	8.17289020272804	7.99442064076263	9.16612823377275	9.12668551035909
25901	8.5373045838158	8.74153406420136	9.31626376660416	9.31695524822381	9.02293668507099	9.07084257062183
25902	9.05664338898505	8.99227541449541	7.89763689304516	7.94336450657539	7.65212177079008	7.27018615832215
25903	10.8627656928134	10.4323215014521	9.37777905945211	9.2323215612066	9.57169971541041	9.34172694303624
25904	7.29195819395213	7.22335006106806	7.16685318172031	7.19581473808636	7.40243723312346	7.67276891855028
25906	8.64352838780818	8.50110222363819	8.08560449205245	8.22193817175201	8.70635479241039	8.60866304188124
25907	7.32544359307864	7.83970655086312	5.94940492870866	6.36330774907451	6.22301465070822	5.95631540041739
25909	7.37537459911417	7.4755567207546	7.46391688431742	7.37084143975029	7.68524744762546	8.18642369315052
2590	9.04520965635784	9.11187300118602	8.95917406159117	9.31105544663109	8.66900920707553	8.71948342788348
25911	8.45103270547075	8.17330401839241	7.35616535872298	7.50501295874164	8.01411356462145	7.73273692493383
25912	10.2136028483868	10.0392333430245	9.99451055711011	9.87675523787436	10.3792683844842	10.3297105306919
25913	7.50010744739621	7.51116446677107	6.85762982344435	6.71174182726374	7.44434401380527	7.19964944388687
25914	5.84478891576913	5.73371591469127	6.57099272116057	6.51688562243166	6.09028455936621	6.16199582796949
25915	10.1691203827541	10.0332435686118	9.2887253844878	9.20532110350629	10.4083925845553	10.3683871965197
259173	7.79675476503202	7.81741392123376	7.91703962794542	8.09624576678845	7.64795358439265	7.61982403434999
25917	8.11939212550979	8.023275719138	7.83390961377601	7.755516958054	7.87147070103819	7.51198139163743
259197	6.76974945698823	6.58440877513044	6.19261310747232	6.16175661269623	6.27227741420598	6.41257888877478
2591	7.53434486156078	8.04480452194079	6.88464622584081	6.88128664874869	4.99964176580346	4.41466294088767
25920	8.67897810755761	8.74821082998915	9.02461759053428	8.85501401909652	9.09956921936885	9.22468497668509
259215	6.49667383990237	6.10603019095879	6.26583989543858	6.41303592558569	6.068725983623	6.72815732170342
259217	7.9270874091526	7.68662809322123	5.85144949197558	5.76698985161325	9.56795973578891	9.55422723975468
25921	9.54488817164382	9.48505847167905	9.86969441397136	9.88048554661729	9.08347867905683	9.2174827421629
259230	7.63304004050462	7.67687454379541	7.99332360147422	7.94372216187738	7.91703483951836	7.90628913247128
259232	4.55147035967039	4.41035141521072	4.98496572289636	4.70932486662954	4.19126172447282	4.18516549775795
259234	6.88004898991764	6.70591821016358	6.81048348196507	6.93527251204437	6.4740078706404	6.78151880307703
259236	6.00784130860559	5.89277891604852	5.78406725993592	5.78009229098994	5.73586603824853	6.05513076147046
259239	5.27295762148715	5.30893036638304	5.16494706664002	5.30965508051315	5.04216737601588	5.51816014503246
25923	8.06067067873306	7.97481848132205	7.42995616213226	7.60206402338468	8.34778346914209	8.33225621188067
