GSM320290.CEL	GSM320293.CEL	GSM320291.CEL	GSM320289.CEL	GSM320285.CEL	GSM320286.CEL	GSM320287.CEL	GSM320282.CEL	GSM880871_3APL_PP0905_HG.U133_Plus_2_.CEL	GSM880870_3UNT_PP0901_HG.U133_Plus_2_.CEL	GSM880869_2APL_PP0912_HG.U133_Plus_2_.CEL	GSM880868_2UNT_PP0907_HG.U133_Plus_2_.CEL	GSM880867_1APL_PP0909_HG.U133_Plus_2_.CEL	GSM880866_1UNT_PP0903_HG.U133_Plus_2_.CEL
57101	3.36004180955881	4.58961888833596	4.02043130793738	3.42773619185645	4.35627222365087	4.5209063977434	4.52986944034886	4.69224381285369	4.4422647986896	4.67816616495876	3.85746048251185	4.3797507761632	4.34451131397208	4.16735136423383
57102	5.67714109471975	5.99459466112277	6.19607032735173	6.14457435623592	6.19976803102872	6.40092485643451	5.95263721515402	5.91358463039013	5.79344469433712	6.08431200625586	6.09124887381102	5.75914512458775	6.13544833633243	6.3355963568819
57103	6.00440452605704	5.48424828602326	5.26342918814156	5.46769976960401	5.3764449726494	5.07473753732094	5.61018639326065	4.69139102329869	5.59776762938702	4.72290257608876	5.67248165077401	5.79263358664829	5.39390614075888	4.98301573145448
57104	7.14213612797562	7.06494094060245	6.65144377470252	7.02967812922862	7.0622750676945	6.7126583258903	6.8200755413963	7.52230572977944	6.92480512131089	7.17401881749991	6.79243190559108	7.20049132091915	6.93120040215486	7.21856296942042
57105	4.83523473246051	3.84372888991791	3.99062172243242	4.19235697361039	4.13115618812753	4.23713075153313	4.93216145873621	5.19132312689627	4.24717564252994	4.28741641361778	4.26870884084208	4.05878812621423	4.1302043810941	4.68469207119234
57106	5.86296295735341	6.26303546498598	6.19376001357738	6.2405017013174	6.6775307629642	6.06374477740293	6.27744267455181	6.21776504139384	6.18813128079092	5.88895677651936	6.27802259382457	6.22000648563849	6.48357021601781	6.13960713860142
57107	4.80603717986291	4.98311454081938	4.66659733128766	5.29064566494895	5.15652482849718	5.04677046474668	5.0301867850142	4.92746624657088	5.28354155157902	5.26422369692591	5.10420573559565	4.80520029158541	4.59877883702888	4.99575359849505
57109	5.66723590582074	5.87959137992893	5.96349296251493	6.13275815019423	5.85562348800733	5.77396853198997	5.79023091226604	5.802015303508	6.05750369365248	5.40640080027172	5.72862676239107	6.02322552882011	6.06850342565456	5.95523172306556
5711	6.24252842231686	5.32724142068789	5.74760969349575	6.23741897401196	5.62047388719176	5.33644880154763	6.01563635691127	6.07727935168496	6.2003333225542	6.09384658640659	5.78528413528038	5.85778807998526	5.65014353899458	5.39933310819254
57110	3.01713818403349	3.07404715098448	3.38055094642417	3.03630990969757	3.25117455061937	3.07875969501689	3.09255015293724	3.13308367624053	3.20860929094462	3.45326887544579	3.13479705440507	2.95729295519362	2.88296165707846	3.16727746102962
57111	6.13122066313003	7.12616052449062	5.96027875572792	7.6831068524876	7.22367930859689	5.85936615630192	6.90163906146052	7.77257033552024	7.37502922723237	6.56850437605813	7.30313284616403	7.60191193894932	6.36015085152755	5.85988707633126
57113	3.2574905898835	3.25176430994774	3.18712484452729	3.17694230083884	3.16800713769114	3.06397601754854	3.10760220078492	3.60874170818815	3.12437187505384	3.51263612548857	3.40061106693673	3.05440140737225	2.98222640236813	3.16976765121559
57115	4.62617142827584	4.70226393539982	4.62984769534519	4.9468372986432	4.70767815244485	4.24890272573116	4.52503891990798	4.47368801391413	4.59971539204676	5.16019656006777	4.760880447292	4.4197818889799	4.38125709205727	4.44765987784073
57116	2.77001346696732	2.61785092841318	3.1914814476826	2.85922079603015	2.43955601035643	3.0129272064223	2.83580926701453	2.65567021172846	2.91572005438375	2.6650275553399	3.39092919839516	2.63675413021731	2.81528654759038	2.8799777166827
57117	5.45199053783448	5.64607063427939	5.65704136118546	5.57558804198236	5.76229182893074	5.51169482675865	5.55475452356605	5.97174798952939	5.42078428218257	5.76563869244429	6.07696293767536	5.44565249266672	5.37807059679832	5.74224291124783
57118	5.00023839075311	5.42282714997217	5.27020613362434	5.44857641505261	4.79272588396679	5.03284214772729	4.69910730539649	5.24846771779093	4.52125847427829	5.44081104891512	4.78606578854357	5.32952741980157	5.26853397255657	5.3920978544613
57120	7.15724285390294	7.03261974464069	7.17718799645781	6.98048265020404	7.08343057881218	7.45605619266522	6.92494894207902	6.65070087901119	7.06294067800983	6.77938516781465	7.38430797415542	6.90508503673193	6.85361030957923	7.03924825111037
57121	5.35475695823867	5.29805726009285	5.83390101836728	5.54213795136547	5.30826862769998	5.36028339015484	5.34058564788663	5.28988646426114	5.33293916842585	5.17464594387983	5.38444030947132	5.22034590392115	5.42707080798965	5.36589951124414
57122	6.71425423584536	6.93308923493512	6.70576956253931	7.30661908892396	6.96792925682094	7.20575867275638	6.98825113081119	7.13071385829527	7.38177512848031	7.01434027645139	7.22232775790811	6.79227589272488	6.40015023567891	6.56827981286916
57124	8.23945239696455	8.89191294232846	8.76496862364934	8.68168439836676	10.3253513007136	8.86212154930273	8.82086664638676	8.6159070172357	9.40000661587467	6.83616112026752	8.74171010877187	9.26818461582099	9.1097537803819	9.3253027333009
57125	4.71594408002487	4.5130692879688	4.34215642959512	4.43571107791456	4.69256028182246	5.2101903208854	4.88329108390828	4.34234008812114	4.55555481815694	4.90657247447615	4.84626403236671	5.10426433570688	4.49606240683863	4.55759209516183
57126	5.60674626715644	4.99875538705579	6.14073631075149	5.71483500571318	5.65792719502225	5.20580295618923	6.0490826550082	5.71483805662138	5.46213394955018	5.86150777267662	5.45718677694041	5.46788913464054	5.4278290894432	5.89521189026269
57127	5.2646834905425	4.9669289951616	5.17103214956478	5.4887658153498	5.09274764230508	4.76563443268196	5.27634236920619	5.34894810719786	5.26914722418869	5.28614237720483	5.67434899050248	4.96897141424469	5.15701914478735	5.36383707701987
57128	5.04893732385086	5.49381565248328	5.40118889883469	5.71066494249044	5.67304207311933	5.63407115086402	5.48860117410384	6.03495087926146	5.85712877100499	5.7401303882842	5.93290941171821	5.64724244273487	5.32825845849837	5.10679013887905
57129	7.5010802760429	7.5535852976515	7.02591565834528	7.81476998882358	7.72504273650909	7.12417381330078	7.31415187028251	7.35965628903252	7.87722767401507	7.30661015822967	7.38930051541116	7.42874472610935	7.4542200505963	7.17048854995795
5713	8.641752584961	8.35503141334023	8.45011206037856	8.36497832580173	8.44722041113335	8.54153934942729	8.5440411233596	8.43291977482776	8.86319973839246	8.30627874863066	8.28966157162049	8.94806466099163	8.4988978301938	8.27736964080088
57130	6.46215223084793	6.66200622511085	6.25816148795574	6.03531007003393	6.65405077441867	6.26262246349956	6.40377033944406	6.65969010326886	6.50078841203081	6.16052427576246	6.54927423050422	6.98836232265558	6.4291714439199	6.39329086471266
57132	7.45229461201157	7.11105887259156	6.94060195974313	7.28697525177858	7.18601276762571	7.14933628720549	6.96976197974382	7.33726198454205	7.02634271806645	6.93684136536075	7.47631260657566	7.44945370653899	7.11316679373846	7.15936616455553
57134	6.48111448357411	5.58102378924	6.61536396444082	5.70615543699681	5.83610925950657	5.84293666495676	6.66498622001633	7.24946097345724	5.83802506191223	4.90694959437192	5.50587969730639	7.49961818133555	6.32544710243731	6.48019582413275
57136	7.85047368112973	8.01091392503849	8.31431062984123	7.69474249327534	8.20364626075453	7.99085620621441	8.07559812196463	8.2969277709653	8.6409658710159	7.62752883619457	8.05588949625531	8.76247345835167	8.40274130364842	7.80815603706051
57139	5.95836664291542	6.5717493996726	5.81778599317994	6.52929888438514	5.9407968785954	6.071513757118	5.71126333860903	6.69960350789512	6.34771598321572	6.49779077757568	6.49035535692034	6.32506154781894	5.53707182443852	6.32269762028495
5714	8.55765398694791	8.28570670846863	8.10648033081434	8.45404887839357	8.85580092575859	7.94359148331105	8.44527610787778	8.23597543052514	8.33287850711419	8.03580303762114	8.13128349117661	8.57970605419755	8.56709807645029	8.36791052282171
57140	6.12677441673965	6.34474815775283	6.31099657252082	6.50890551231734	6.11733282528394	5.74623044568306	6.36404340539303	6.31466995976376	6.35226457309045	6.32223566237226	6.32665506262617	5.94099880178718	6.35415089065342	6.56599224559735
57142	8.38212146238818	8.52460561381255	8.41599894595956	8.57885830491775	8.62074967010195	8.77807713465555	8.47882087917286	8.23783220643955	8.02516116866924	8.52227176835929	8.48955757255894	8.33970946857329	8.43357046203345	8.492463904384
57143	5.36134739172813	5.55871524959151	5.40052904564702	5.80231270342983	5.39549702754437	5.2619704170041	5.46673177422689	6.03288176265893	5.72661766159346	5.70510750319923	5.30033848208814	5.93930567460301	5.53932091530126	5.55084712079002
57144	4.12622928893159	3.65084733520098	3.71624869559748	3.93149258564311	3.73843258210806	3.42771735007882	3.82364730709388	3.56032180980317	3.69685026630991	3.72043692603301	4.09112956940682	3.62341855889593	3.70577649926044	3.55341393216068
57146	4.85368902293395	5.0885720905659	5.59671519221845	5.83627091124749	5.52915357907379	5.19081630596068	4.99410359369151	5.28254428368594	5.20778716948608	5.31252449273265	4.51794128233397	5.47460492313615	5.58348927909597	5.76252458322365
57147	6.08918427461872	5.81523415730784	6.04631293960381	5.93418797640498	5.95447918412307	6.19089549046902	6.0254103845923	5.7441007575687	6.29972545638852	5.81119590221232	5.87312150915595	6.35253648491797	5.9242699226223	5.62991289791712
57148	7.05342307812822	7.02305107913559	7.12264353456352	6.70131215730847	6.73937823035702	7.10052172356323	7.0084512506171	7.13364213285529	6.84085694305047	6.7217163407871	7.04764211752837	7.10498321602609	7.01267704308998	6.6106327723613
57149	5.85290664791354	5.84109822238689	6.23468384396707	6.37808250060789	6.14521932264788	6.3081193284177	5.77291104322009	6.36759844603573	6.2705708897078	5.94472559531454	5.81377506789283	6.60447088659799	6.30699594343238	5.94309496827821
5715	5.5546131377429	5.52875341936402	5.24956924627108	5.40396518346124	5.5092799607676	5.48414661818443	5.16157257048279	5.70092823890691	5.4714733407376	5.73171437358787	5.24108300633122	5.21552190615285	5.79408069044579	5.70323176236462
57150	4.97925362568657	5.0962192042026	4.63464781627727	5.22430438968645	5.24669283046181	5.3547226747308	5.19158223461913	4.86163273599249	5.48728530043274	4.90938058377674	4.84306359474761	4.94590703456816	4.82777436761886	5.1225015578621
57151	3.53798210200789	3.94571995001122	3.46691282480943	3.5823111543964	3.74337528564854	3.33957783655153	3.46527854221052	3.3384635511992	3.49532677950768	3.86330320075818	3.55334282888896	3.07347360250147	3.48604194189262	3.5269799036406
57152	4.80830171846214	4.4499602977312	4.48360598827262	4.59183407165217	4.4651896187246	4.61976105321877	4.60978322103986	5.27315733013007	4.728949155608	4.88815303177805	4.9251137987094	4.32899419137477	4.3906799577586	4.61818394016003
57153	8.08112492443473	8.24721722415475	8.16603457118175	7.82284457120135	8.33228522354986	8.00011917664902	8.62759802875793	8.50613078643752	7.74639293353067	8.28324042261143	8.58360038765543	8.36693387243377	7.43238889535038	8.05436241708603
57154	7.06230468557586	6.31976969138754	6.33346268748997	6.30798702155493	6.75709601441635	6.38819155832816	6.66475190299998	6.23605039568029	6.32943412385422	6.37615237112296	6.87201547649078	6.51926449558034	6.71597002574719	6.5603775828526
57156	4.25769956648495	4.54683836443877	4.65826590346332	4.75683323310061	4.39105979436128	4.44345941535273	4.57513406220774	5.06455667225775	4.88453683619364	4.94358510191503	4.60674565096923	4.46789053922563	4.56689268345964	4.59193229390232
57157	5.41553976401907	4.99760686278481	5.20904880241357	5.05998073629768	5.16879497598934	5.39287553396635	5.09017813129372	4.86932556456982	5.15158106736201	4.85507343830805	5.12935824377783	5.5835243347988	5.26978212186391	5.02504886019773
57158	5.29205760874974	5.07721628777972	5.74764237499695	5.4224193180497	5.34774173234196	5.32500530653729	5.52526520510063	5.21040287879134	5.31788799020696	5.6875317062094	5.36514856426028	5.360228637912	5.01452823568886	5.35008501513735
57159	4.14190880931315	4.03781755202093	3.93138123146634	4.6255102540825	4.05085966159688	3.87880349543242	4.30862569720261	4.47380470292179	4.15548291990798	4.38344904680336	4.22273001011717	3.61449138936271	4.41687031767601	4.20588014947289
5716	7.02812394419291	6.63986056014648	6.63246225507047	7.19903996253119	7.27623623210416	7.22612611350007	7.04093998639758	6.27465479828118	7.29200183185261	6.30960003470069	6.70499431374841	6.94128693561116	6.91382164223469	6.76995018594456
57161	5.03332720981727	4.7625980962147	5.24155921731733	4.48054611285284	4.35341586680711	4.91694347266949	4.3780804395887	4.50846546846252	4.86397158656036	4.40842215961144	4.23748396092023	5.03879874029481	5.22364391113271	4.88970969182547
57162	6.51630416334819	5.70356091882965	6.94056682723672	5.74535706887505	5.80203109034113	6.26790983539898	6.34338793443674	6.03059790749153	5.70455986240908	5.98344347328919	5.81024625188101	5.63228927811002	6.08372201843661	6.29711690363196
57165	5.79445692898707	5.65251736095849	5.81068589575893	6.08721647460162	5.79752967847018	5.38666881107395	5.93731906873753	6.00011446680428	6.01719490687932	6.08122549362432	5.58607516154086	5.63115955730487	5.88415312603025	5.95210474837722
57167	4.90430445064748	4.5181457989569	4.95914064865426	5.13589345873181	4.42435086450895	4.48697551676069	4.76341998066645	5.15086425034212	4.80608445601589	4.93330567563233	4.7551022550179	4.5267758598005	4.89691485760159	5.15954165362934
57168	4.34064788350704	4.78718708218457	5.01725852550311	5.34296266431151	4.99715698905018	4.1226289535419	5.61960752000854	4.9558275086461	4.27781302833748	5.73502742225637	5.40147961868414	4.58827769891404	4.2330629453377	5.18234490920576
57169	6.7337277939207	6.56407799840294	7.42929408923579	6.85381892420063	6.53013391290414	6.95613979259698	6.76514305367577	6.31018961602861	6.57043140311198	6.7540477730131	6.27112040392501	7.27368100443675	7.01157666493523	6.87395331135349
5717	7.22225905846504	7.18723351535787	7.08101293193618	7.25009308458467	7.56306679412085	7.59485496170814	7.58388015564943	7.4069439542	7.79486567212807	6.99203397985471	7.27515868614087	7.84055477987313	7.21518758583296	6.97664479778746
57171	6.18588136578922	6.38006848568323	5.91941688393133	6.21173476154851	6.23674343467668	5.8914473811709	6.20881257031411	6.40878588670198	6.7348413463697	6.11021612280936	6.37446121772584	6.01504045150905	6.38783851785752	6.20005072629785
57172	4.13719131640845	4.34551503609548	4.58028863672956	4.55793225551246	4.44398164664331	4.04829090356113	4.67762356463911	4.56140256146665	4.43484013150139	4.37306270727919	4.11453068348189	4.40520364576837	4.9504386085446	4.41959398106877
57175	6.77323969440786	7.11732919259306	6.69071698021382	7.0477413885465	6.85542456053794	6.51635425232067	7.05442974234092	7.17444525837039	6.84631177962673	7.1176713535629	7.37270449484991	6.63842630757593	6.62642220891659	7.1446589609145
57176	5.73075094337332	5.99403498477484	6.55187655298066	5.99278495259815	6.24254145233694	6.04825581942699	6.35976351730549	6.0470062059212	6.27164574088119	6.26701745602928	5.94180704905001	5.90483633950478	6.36673448307698	6.43334651816653
57178	6.99770983538354	7.85903932396852	7.32096272279027	7.69646182711262	7.4536367369147	7.88233743112344	7.3488739609257	7.20350566666767	6.89819002976011	7.54654594207351	6.8590070997245	7.7615786341938	8.00890925501688	7.99906039827022
57179	7.45542172684442	7.52187987221116	7.31913356136209	6.71896369417011	7.81191119341759	7.91661158132964	7.38920340387862	7.21384591152819	7.49632268683947	7.47546220676639	6.9493681973797	7.48864240818732	7.94043229616686	7.63018558753388
5718	7.05662700429072	7.18727469740687	6.79982957045895	7.23947081762208	7.04115587500098	7.18847369778616	6.81703409711895	6.54653783998206	7.11144100487847	6.7335568628605	6.51614960861755	7.38867236926644	7.21399298905148	6.71273209003074
57180	5.40813372601754	5.24923216494951	5.25077148488893	4.93363063390285	5.03063873292528	5.05832378843825	5.05937191783153	5.38877285071075	5.51443035156199	4.88514083612767	5.24276230638932	5.4270881935867	5.44897751967225	4.85323011115696
57181	6.98754755382807	7.39557164152659	6.80456138536611	7.2949025684171	7.59531367681486	7.30471580347262	7.12422542757258	7.08400557821558	7.0787927811258	7.76163707449147	7.79390506819083	6.94763610430332	6.89715495459872	7.04903750220998
57182	5.73931150452489	6.69282854195165	7.00345058809631	6.40559958053618	5.78202184604348	6.5502596849966	6.07590747812266	6.12528034370059	6.53185628609227	6.56631260834969	6.27869601755949	5.66453089191916	5.98026899222799	5.69684384764653
57184	5.25055645154435	5.71720635416753	5.7855360012854	5.35463487554015	5.50390055182462	5.9574652151344	5.29055901431285	5.55562323250116	5.63688744178134	5.39762384712801	5.42027949899792	5.65949561217775	5.88047970137264	5.56823781619343
57185	5.2395359764009	5.54027500720481	5.37645601516732	5.225638094971	5.54110968269275	5.0842275696808	5.50614544365737	5.15810089606076	5.20341556701228	5.4226066637525	5.60874562469345	5.61217963036106	5.87022481051646	5.27726012939764
57186	6.42580963637072	5.83533132276649	6.7064856248667	5.96617401728195	5.89873901964304	5.41366763334783	6.20836843174473	6.02008979558278	6.29530153835819	6.1231811767978	5.33181896383879	6.32803290828489	6.13785529912681	5.89684801062761
57187	6.83470080716012	6.64119588141566	6.62054525756843	6.50544683581527	6.99190835553246	7.40622792895875	7.0278963265867	7.07193893177116	6.91492835694926	7.02926892152741	6.85186419225264	6.46471528121332	7.02652161357616	6.77202451074328
57188	3.83946392706468	4.41846401335863	4.21905160067296	3.80150491172928	4.08632625410664	5.11461727752556	3.97356852256063	4.55132919395515	4.38317004970004	4.13216053412953	3.77558773764444	4.21147888301949	4.19221778115805	4.80209986127235
57189	5.08788625576451	4.82721979660042	5.08508082454568	5.02757401207466	4.53956601508293	4.75705475308399	4.81382346277748	4.84871644942896	4.82244037185924	4.65581088438357	4.37034367488377	5.18943745209485	5.18985506560564	4.81856204318036
5719	7.12124856978876	7.23828810200738	7.33140903946394	6.76807691823612	7.4038194464219	7.0698249042328	6.98163400869861	7.2179929330694	7.59544774559193	6.86898493114987	7.18061289342112	7.3352013128766	6.91299619649996	6.8617118815079
57190	6.80513716803367	7.35118912052265	6.85924410183575	7.19928968074814	7.02097318069045	7.42392885173403	6.61757780984726	7.5662437473195	7.26431253529101	6.74431425557609	7.07529148735283	7.57062294473537	7.47318157916787	7.26292088409543
57191	3.75554855675262	3.26055603270189	3.86790210823092	3.34615201927602	3.19174910085377	2.96611915720486	3.37574244332583	3.82154174006269	3.81766117797242	3.7430900396009	3.50701115450886	3.21435480336347	3.25483759078818	3.6308475423242
57192	6.94358581713237	6.73597501459663	7.01785808600275	6.38072967331458	6.93201101926942	6.44700328937997	6.57073778021923	6.81727219405314	6.35743249223692	6.11114156628361	6.73404765078553	6.97038414220982	6.66657850059816	6.91667038925904
57194	4.83081019090313	4.43938572052952	4.63302092583113	4.79984450828596	4.67939667640888	4.14855288717248	4.72179155824571	4.19091121738855	4.7638961682593	4.62755514132494	4.80330148654552	4.71661093778364	4.70714800071744	4.34990674879641
57198	5.15501860055345	5.85844171220615	5.63306194049792	5.39795941982233	5.92430192973123	5.97057991600026	5.86658774044666	5.44629227997911	5.37117195582297	5.57620836057993	5.41776025759211	6.14533835679843	6.36467175246884	5.93910498391762
572	5.89913601427824	6.124152727061	6.41513251777999	6.36124788149983	6.57902160438012	5.97335398097086	6.19759996966939	6.08478005299187	6.02303124811426	5.5419312728868	6.29459062929703	6.51896489667621	6.06809051264986	6.17358978003153
5720	8.26067742735997	8.51564761928245	8.31767760877305	8.80800505891606	8.50349925863834	8.18797521329457	8.2563615471369	8.45979400426529	8.7188650566863	8.44923111041418	8.39168973478582	8.37830623844459	8.173865288522	8.49153522138398
57205	7.97676155165841	7.68151385374016	8.16240441536084	7.4496501343828	7.97561402228242	7.96482457064464	7.97609651160563	8.37199880079574	8.94525591633935	7.27765952035812	7.28112212112228	9.23344807979784	7.81497552740351	7.45333605825726
57209	4.65645366825932	5.11976669303592	5.12432084445784	4.80980690404189	4.95636393971909	5.13883678270052	5.1714509177505	4.80993679254435	5.35871517007907	5.21839078278123	4.642465544886	4.79567322544455	5.17733709972273	5.05388180653877
57210	5.76115766323482	5.34927122444267	5.38227592392949	5.28978555861737	5.27041911931162	5.07594353348625	5.72712313134941	5.78582139401162	5.73963136172561	5.39776905502164	5.23027590919788	5.8419218442687	5.65028671340435	5.68825599225266
57211	6.87920272514423	6.38207171671625	6.49849791514861	4.66044751972401	6.25578666564504	6.74125114526836	7.03695609910617	6.08638609041222	6.27610025544593	7.50202701130904	7.37150361962558	4.70699391957618	4.3882835134603	6.38507872868241
57212	4.81776497290918	5.31433028915635	5.16515632880179	5.46837601245178	5.27218286867601	5.4829560652001	5.07482411110541	5.11341740777079	5.52457639579085	5.0969106986623	5.02001162242954	5.30621159784194	5.05138155654912	4.96479659729397
57213	6.19741403758802	5.07666586064286	6.12751523570284	5.47217675734599	5.91933063998908	5.6968437556689	5.72139303191409	5.489155090228	5.5529133778667	5.60215546575484	6.01102853471598	5.77557101146868	5.3020834542348	6.1495106846718
57214	5.00926225373209	5.09135057548936	6.69925807133855	5.4960865325271	5.73971460182816	5.58418702310861	5.15237552951465	4.44076776880763	5.01383594613456	5.22421279380564	4.69757968348465	5.62291281430752	6.77999738318068	5.24650233372703
57215	5.9887899775482	5.81779832916791	5.98822869088506	6.29951670780438	6.36723864921707	6.06366433588899	6.18898490720914	6.17397899733864	6.06011022574811	5.95059268533871	5.96580454181894	6.39237701107142	5.97197228451562	6.12389938461229
57216	4.28838757680578	4.54675748936147	3.96145029411804	4.2853996601395	4.35091520830354	4.54036495874288	3.82924568806282	3.96165312076338	4.52870565561505	3.8583567071992	3.63489494249703	4.04092674333647	4.57877066997826	4.37598257924125
57217	6.01536961549457	6.01508230524128	6.17283735352733	5.89041798538825	5.65406255273202	5.82889839987778	6.17757131030285	5.88880548570407	5.94741404329869	5.66895051696864	6.22493107920438	6.10258415735211	5.95095093225569	5.91783282149301
57221	4.64014749068928	4.47988703679232	4.55455219429006	4.41425290725626	4.89844396897483	5.15164250039178	4.57727625846025	5.06998748609545	5.21539507122152	4.54180064980864	4.57486732689783	5.04405672556418	4.54412453494415	4.64657798936457
57222	6.87228967379302	7.76301021027073	8.10927188275524	7.16651166371265	8.07604177060002	7.68513980073933	8.32056162034891	6.88641708337723	7.13374375187074	7.53233346447043	7.45926101924279	8.14105359920324	7.45188411026493	7.24727776658537
57223	7.17904952419094	7.0087498489412	7.14327970225952	7.15617616410964	6.96161394169509	7.07404619752996	6.89446743136892	6.51573500369273	7.09493313631844	6.66351027445679	6.56098098599479	7.09889610227233	6.77089203750952	6.88852561862174
57224	6.30548155805943	5.93376722731502	6.10153610187812	5.44791531727752	5.34995777329634	6.31876948798784	5.45935839481056	6.30226102843813	6.21640739561679	5.59681075475186	5.59288219231685	6.54382651756559	5.71663448908672	5.7637238448308
57226	6.51558369576693	6.38787301521725	6.05895867432516	6.27139990499161	6.40566235925917	6.21704243130856	6.14083486256063	6.45414700284521	6.12642580031239	5.97374564322787	6.66843538737643	6.33273434976373	6.21210476820573	5.97230859725295
57228	7.63880711161229	8.22960706048141	7.6494214627601	8.07752317054306	7.87097131923509	8.50171229084178	7.37426321598643	8.30433221209372	8.46838032048147	7.58676774307572	7.30179206938302	8.63911820346773	7.94397099859791	8.60284318443389
5723	5.18758705301511	5.2591818789826	5.04960722554941	4.92701247441894	5.47725191722982	5.31345328078082	5.29309290241604	4.56594510836793	5.25211316809164	4.64914472481275	5.09534681830565	5.2414229115225	5.13647568407924	4.96137125774696
57231	7.26017206980035	7.17114902162599	7.18692038671375	7.59461684176634	7.32816728524635	7.58097755345028	7.32047278258128	7.31802910218978	7.53977610491141	7.36055980882242	7.14503860839693	7.36751194640846	7.12663496215122	7.0027643758305
57232	4.68836428709017	5.05931745622354	5.10966354491914	5.20909659602136	4.69159117011314	4.69538320758113	5.60343600152918	5.20167596479371	5.1580375296707	5.63811953020717	5.08873256578719	4.5781702979622	4.887206051647	4.69840171021956
5724	6.00610185925976	6.06937221296474	6.62323013529498	6.27157113124878	5.59406500287609	5.78899355947284	5.84563828244969	6.07352265314699	6.03852128618979	5.83715518208499	5.71196338167868	6.50155039694239	6.32119822928065	5.98044175621591
5725	8.59702803174344	8.86086538728096	8.46884091516017	8.87409439533148	8.85102110382178	8.49671097672538	8.53759769432136	8.89384301590404	8.50392336427223	8.55975266618253	8.76850621482105	9.19020239235876	8.47537147070304	8.70352868182466
5727	4.98501989289942	5.2172646998132	5.22500158209687	5.27971800068693	5.1370025794826	5.15986422630291	5.49301891293038	5.08430284119261	5.15504488737903	5.01856464496493	5.36176139869892	5.11185870550195	5.4622122282586	4.9385492645818
5728	7.40856220090315	6.97194242169582	7.46723931981067	6.65441015837598	6.92833338148557	7.31509162195131	7.27629034555059	6.82623877629152	7.3046718452727	7.05440244966406	7.0741814837202	7.08896253718852	6.92313685699777	7.11343509663691
5729	4.11385179761124	4.28162700024214	3.9246417006549	4.20579617099258	4.41042110009043	3.96379022076114	4.05625204162677	4.35810381523621	4.08092810089935	4.24041997529968	4.18462727494515	4.06347858516251	3.86496473912186	4.18266044697016
573	6.87509231138975	6.80727555980245	6.56256134504835	7.12714724271861	6.83604849442982	7.04133460513878	6.62041108159204	7.09285138085681	6.62866855597224	6.73884365963252	6.53345819273061	7.23037246556003	7.01844430335424	7.0030089339018
5730	8.04918878317871	8.55574375544894	8.26499004420852	6.85015709468768	7.3218645827454	9.52668607050812	7.51233809169885	7.53200565203516	6.95058380710591	6.9161439879467	9.02495493422866	9.14884010766282	8.38331780864222	8.22744247455065
5731	5.77417787792155	5.63047626469766	5.83234275003738	5.85130405725902	5.27312391342473	5.53679567130569	5.76551514463438	5.63023907560575	5.58623385985537	5.90944372965051	5.89841197129335	5.3289015547059	5.69424274168463	5.61412481779001
5732	4.41100280693657	4.16587698421316	5.45200519803772	4.90052215498294	4.05117333531008	4.7726152486231	4.7426699652099	3.80037831656749	3.89128556331441	4.40185759598157	4.11901307917217	4.76266576464328	5.57038420134815	4.03462580475186
57325	5.39513026610093	5.77773536490871	5.71408074724127	5.94119618098338	6.12938547672192	5.99440883168317	5.91611611422714	4.95752004095049	5.64311644425523	6.4974291204121	6.05927498904909	5.39201650579284	5.06676170485339	5.65779644326523
57326	6.45835172767163	6.04587870827917	6.42902427152092	5.44399234089337	6.215941713044	6.38628853417781	5.97691221928266	6.4123295539946	5.56262899418755	5.88981261050545	6.57121404235668	6.2019711598248	6.0929327229644	6.41198881527261
5733	3.45403771793596	3.62931282873365	3.61957242936838	3.58611590740224	3.79891775285368	3.25271052757459	3.53552984895406	3.63984699733159	3.54171319276714	4.02243149116694	3.85179728276754	3.45213304075544	3.29179388148309	3.85047567923889
57332	5.09124914432111	4.79718040333042	4.98341956998396	5.31967414032771	4.96491529080115	4.93140096446477	5.13458362213005	5.29931470151969	4.75135741227037	5.08909980554984	5.42929776368184	4.91289533052521	5.19582079270413	5.0114551133176
57333	6.52704050757409	6.24489965543793	5.92027054426727	7.01308318527825	6.93915349301532	7.36537579426834	7.23180302415944	6.74097331616321	6.84862019175189	6.42494998108116	6.13475488484147	7.06198417024923	7.83428668535842	6.75854046889775
57335	5.66527474012114	5.30334448699024	5.23883400936849	5.47729968118619	4.77251077545516	5.1595125603009	5.81590993826976	6.42867974772653	5.6010653379256	5.47236742779846	5.06495885428748	4.90889916344433	4.97122185405157	6.27472977357934
57336	3.64281360127507	3.49927796696848	3.97597215373714	3.79064586644126	3.71214220539772	3.8134944774145	3.70965428148812	3.7895877187182	3.67056855476019	4.11378769264546	3.67843944265313	3.99638829062289	3.58773815323833	3.64714120853739
57337	5.32802983698865	5.58347592325521	6.10042153897785	4.72424960780528	5.42280109929327	6.38025240809337	5.230854904073	5.53010664615758	5.57445175457728	5.55780043590913	4.84226191854335	5.29983428094635	5.75244454053397	5.79869584070351
57338	4.35899333256022	4.21668647457246	4.3600151007954	4.32346052300419	3.92647517965384	4.11516742484538	4.22439311791501	4.4756436341616	4.38190453939605	4.36771973612611	4.29526092433053	4.25322456553589	4.43271069030836	4.22994168421664
