GSM880866_1UNT_PP0903_HG.U133_Plus_2_.CEL	GSM880867_1APL_PP0909_HG.U133_Plus_2_.CEL	GSM880868_2UNT_PP0907_HG.U133_Plus_2_.CEL	GSM880869_2APL_PP0912_HG.U133_Plus_2_.CEL	GSM880870_3UNT_PP0901_HG.U133_Plus_2_.CEL	GSM880871_3APL_PP0905_HG.U133_Plus_2_.CEL
25923	6.82408173592221	6.74618342688376	6.83404288449383	6.70989702799472	6.76987404655885	6.68078534669572
259240	3.4350304454063	3.67870045719465	3.54475355022636	3.54226055531116	3.53005080300076	3.58367983729193
259249	3.28309086517112	3.19179388384132	3.38755463486979	3.7647562493955	3.79573702317221	3.63073994829853
25924	2.7838278867593	2.92377616999279	3.05087079025897	3.05864359447844	2.93734120521613	3.07269073665754
25925	3.76957606938655	4.09928164635637	3.51874371164175	3.41210810987557	3.50623837147975	3.46578868943023
259266	5.91994273577528	5.68723776774283	5.6881370608556	5.99653242806018	6.07967312096276	6.17770323292371
25926	8.8147909669426	8.9008671877433	9.10017958688413	9.03281592425145	9.1712644273069	9.23860880822469
25927	8.20956035542716	8.5848799965858	8.07367008157512	7.52737972638635	7.98142947349339	8.14733756335009
259282	7.69787492046302	7.36220188452256	7.48123240629407	7.7526405791361	7.81878951579521	7.43817913531183
259283	3.42440927443858	3.49337145619069	3.41795109634955	3.83144957825694	4.02232386014163	3.49046518937712
259285	3.30195928214922	3.23237449926783	3.251131060128	3.21833460580468	3.60358854148577	3.48234533351371
259286	3.15861563013415	3.1290503108203	3.01685188554793	3.10695068606259	3.45468748080598	3.16770529884868
259287	3.72940745677984	3.87869642769341	3.57203168220398	3.7294261055734	4.0330385856375	3.60332273069826
25928	3.06046812741307	3.05292492298563	3.2617760299313	3.13891266681406	3.31741053976146	3.38321240422398
259296	3.23388181268343	3.20369108172867	3.13157821675485	3.18786832541615	3.23470797514887	2.71939413954177
25929	7.40645356056417	7.5855688871715	7.5347783504627	7.70381749176501	7.37008141875529	7.67612821547206
2592	7.63445581715631	7.42909265862144	7.5158367200366	8.11087874239786	7.85441354028316	7.87496466917524
259307	5.32522656824452	5.04626343060992	5.10540458696868	5.19191904631814	4.76047569145418	4.83653502750478
259308	3.76789179616592	3.70358282946985	3.5482385439297	3.66128623697094	3.97275342583007	3.51986820769587
25930	5.76644807168225	5.80090183017419	5.72340174702374	5.83779750018713	5.69449435886968	5.55657375470359
25932	10.9988754335761	10.4273055061917	10.8237455712458	11.0852197479901	11.1094416789495	10.5906832339939
25934	7.44332713421969	7.65759774557092	7.17518625858024	7.72799041667842	7.19060312327827	7.50033550598403
25936	5.8934753921223	5.80515165474505	5.68661131169324	5.95386689626994	5.9542883934659	6.0792911386848
25937	8.1668119226253	7.93510111821668	8.17770802066224	8.15306671011618	8.3171857359537	8.01019012966805
25938	7.95586234300305	8.61328196830561	9.00363976110858	8.41758777193418	8.46963213073009	9.41552510194136
25939	4.49107054637541	5.30488306642189	4.85290991758052	4.15496618756862	4.21479554284066	4.65697849541655
2593	6.79343933426625	6.58835413519627	6.47443691080411	6.87308743389436	6.99572281138338	6.99266342405913
25940	8.96178046972177	9.22468908449927	9.09887422323476	9.31469470914068	9.13058867500544	9.69125905146332
25941	6.77585160001916	6.57272136068822	6.92268950438508	7.22240734250165	6.85475326579424	6.75982557436358
25942	6.66106102892684	6.60801453439786	7.07684224518396	6.47946403794347	6.49826009244403	6.70750539015202
25943	6.92018810920471	7.13081063134996	7.04506210348473	6.18456493420452	6.91240873965338	6.70934068256715
25945	6.41908189242931	7.01295104440229	7.03043726046037	6.37771786107292	6.23428876353948	6.84362664060616
25946	6.66891555719221	6.75398941428672	7.04897546859168	6.68281547949949	6.21161039840038	6.59480211703571
25948	8.25369525701268	7.88615080800964	7.85722302238449	7.75027159014555	7.82827231859354	7.6071810235819
25949	9.13937435986938	9.1304517953173	9.31138368526397	9.11209384796796	9.38393994745465	9.34121060837681
25950	7.49843947104634	7.3350632573451	7.17533576892085	7.53053335907973	7.37054511220066	7.7186026066697
25953	7.91565464002984	7.78281537166161	8.2139666582561	7.87797747076666	7.60099434875568	7.7263971220293
25956	5.14773879318316	5.34117200264538	5.5885269783561	5.30766430972409	5.79519670736209	5.4507524422787
25957	8.04155556715554	7.86556148925931	8.14292960726086	8.31904615657506	8.18190601389213	8.08923448203182
25959	7.30698599879159	7.59733917761683	7.4697669394855	6.9102009627719	7.09265707317152	7.17420080244931
2595	4.14655376660169	4.0472416830107	4.02141786930371	4.30928337854056	4.39668102761877	4.46647712252328
25960	7.42061648061828	7.87664005991221	7.62001840712699	6.76964135955553	6.76550491718514	7.08736802599166
25961	4.76145888047073	4.50585614132761	4.53242646289528	4.59568811625523	3.69903058759479	3.70150187960488
25962	6.48513823270542	6.53637293520513	6.44809064468051	6.56219560864524	6.61474737482808	6.89398281949051
25963	8.92891622726994	8.77447952089188	8.93077004304427	9.17138140999905	9.18280115974179	8.88630232434644
25966	8.01504724594898	8.07653069363678	7.93311878794586	7.73116856678047	7.78316309361544	8.15222175658719
2596	5.74979064432622	5.25767783625615	4.86351855414193	4.96821424800969	5.0848366703739	5.07131928448306
25970	6.51494943157431	6.32824479129699	6.45989300720478	6.3619567405951	6.27425801784288	6.35290183173963
25972	8.49747671151023	8.78218656345809	8.87348191461949	8.33473129013876	8.15834194409948	9.01162817155526
25973	5.98465672095989	6.05458405747111	6.37564146587414	5.9472153335365	5.87929956216439	6.00257769496573
25974	5.06991828186463	4.77418623449052	4.69041597077405	5.03658289421932	5.10377073417547	4.98913381197013
25975	12.893223408511	13.2064432789701	12.9443285982058	12.489589711721	12.3927785391096	12.8254521094921
25976	10.2801848687429	10.142666311417	9.74160434972089	10.0949241405014	10.2741280286202	9.5701453797444
25977	7.5630531961129	7.67345872862221	7.3302178581228	7.34457684623701	7.52997959967063	7.53238025637468
25978	9.21151836938253	8.93729427165829	9.07225581675443	9.67884198056921	9.44268547994242	9.18083148967653
25979	7.46123227888163	7.56115781619277	7.95963712336137	7.50059560336631	7.50143329185025	7.71925162348463
2597	14.4591654416491	14.3137381317881	14.29245775118	14.3819571649764	14.3625761200993	14.2469823767301
25980	7.40907221170639	7.5453659184064	7.65181467679511	7.27290244990264	7.47832733578231	7.65657676501273
25981	4.26852448028505	4.28888723936304	4.18214633184223	4.45179481800879	4.57009792015718	4.30851527300972
25983	8.55017407213863	8.41621652766248	8.72351387570716	8.59774081895267	8.6069524923382	8.72211410208256
25984	10.7303435951936	10.7708430865491	11.0265661667368	10.3821937216872	10.312723457669	11.5632975416901
25987	8.6172970980311	8.89213729066962	8.68927507976126	8.33252312076316	8.17221219258422	7.92480248885885
25988	7.04903004295238	6.86810289449814	6.95016774060961	6.40300190056297	6.66752638845832	6.65778142178057
25989	6.38494188358029	6.32911015776312	6.28928694448092	6.32815465063	6.35944159698879	6.33069432713603
25992	3.60174992749209	3.2936463684143	3.6782052030439	3.60745387067934	3.67495495693542	3.47875460424041
25994	6.08380092440534	6.36757051010012	6.88440223011957	6.66477682945448	6.44400592619316	6.90196121572088
25996	9.39471717923916	9.8225888769519	9.68259497766044	9.48988168425638	9.20765688149462	9.63013167093468
25998	7.72021533288678	8.18592479400468	7.74913643022463	7.56454602637394	7.95332420831962	8.0907314391627
25999	6.10828192225816	6.65747839077886	6.04059274577331	5.72917366011404	5.73272126444227	5.75682461709199
259	5.79853153581732	5.74156199249316	5.54700096053148	5.48526776889168	5.58320010711628	5.57106387485704
25	8.48369120533306	8.5108468716696	8.60128695709505	7.4487766762696	7.8219309198577	8.30460127126783
26000	7.40730864072606	7.50685242637766	7.36899222964293	7.05957807049241	7.32154395831518	7.32145267892143
26001	8.50938573339736	8.32802755421525	8.49006402160972	8.66432903549057	8.26831920730709	8.48016866949866
26002	4.7331351374484	5.23877331957124	5.14113575693046	4.91192384282205	5.3409143718193	6.02328125003314
26003	9.73909897915102	10.1395848137509	10.198416343724	9.54092263824768	9.54316192201542	10.3232165325323
26005	6.17897719750891	6.0337225468972	6.44365776367293	6.12844290230458	6.15347262286818	6.14331291060656
26007	4.5767121422271	4.87281630521343	4.75753501059298	4.72350197828013	4.35935284988007	4.39330323445501
26009	7.56123531656333	7.52853442216706	7.62918003165212	7.5406096436782	7.49788552185169	7.5860868216808
26010	7.02037554759117	7.25527022082286	7.01353350320483	6.47440861670472	6.93858714783484	6.68664863768415
26011	4.60545929400616	4.64768591143869	4.40724000206454	4.50255459446697	4.52473006781282	4.62007064063547
26012	6.47534405847213	6.36669407843632	6.54151434892607	5.66870790895123	6.18768402664698	6.39822547153805
26013	5.61219386935266	5.41451281951244	5.63321172757458	5.79372384806801	5.69523090187444	6.21174275490036
26015	5.98749989845659	6.24354658286048	6.19850495405547	6.31345588428096	5.90945051372376	6.43291416452525
26017	8.80383845431983	8.86133194438324	9.28336871562521	8.94596022279016	8.69629587060108	9.19289340792141
26018	4.45276923828972	4.72774600508098	4.28500019150303	4.23896504295441	4.64371715921098	4.35152990301338
26019	7.88381451704966	7.58791556412132	7.83150367730989	7.74939568267884	8.09842070088635	7.96003049731397
26020	6.86566632039941	6.94262959304949	7.00614300884001	6.61312046165963	6.83426076888183	6.84410455516542
26022	8.32290256220679	9.20574399143776	8.65399470320439	8.70018938762731	7.07331460738796	8.21570623223568
26027	5.35924659060743	5.09124754799958	4.91614019108685	5.35859409351873	5.64591892009994	4.86732551182532
260293	3.33271231826815	3.23313478240631	3.14084385642283	3.26704167259693	3.19963636773735	3.11567918805719
26030	6.91274831938986	6.89027885931872	6.69772123321718	7.04869461258619	6.83635876527907	6.72276772642508
26031	5.50982383899833	6.16043298946706	6.34156178054595	6.05937187735055	5.52526881398827	5.88315811278101
26032	2.66075630094274	2.87180168139066	2.56122923296785	2.87455698830738	2.81428419963689	2.79458187540645
26033	3.0744615200621	3.18622952557024	3.06292289428188	3.20363684535876	3.14244932279519	3.03595409160669
26034	3.44820765052126	3.76117020256981	3.39382428670339	3.26877005357461	3.1342807493662	3.57124652760197
26035	5.79444335958025	5.52125124726559	6.49186264499856	5.76793977416378	5.63674227165884	5.91685848349186
26036	7.96243593379142	7.8865833134957	7.87353141924437	8.19649506089219	8.25894905949576	8.00795738010533
26037	5.74870897621058	6.06233710091636	6.08592596659168	6.36263177136758	5.73298108857817	6.24830516869555
26038	3.80305896616223	3.87822812063027	3.73445670547	4.17956585367752	4.08165441302241	4.09667546614451
26039	7.61029157595987	7.97338228399288	8.01910300863451	7.6547837397131	7.42455742669985	8.0086809477326
26040	7.17024374250614	7.27383478945317	7.58185410684358	6.57884027967182	6.68029346345179	6.92255358231623
260425	5.04516067275839	5.10217062748908	4.94625153380711	4.7685328607637	4.92065554787263	5.02978739889984
260429	4.40856621285856	4.26923799392265	4.2938887570414	4.2157754162962	4.71716605289042	4.41438478316382
260434	3.59273870444866	3.45978199703682	3.69255710331781	3.53594706222376	3.66648748576738	3.24403032998169
260436	3.40943008273268	4.01369314236952	3.81708366924499	3.66513995928339	3.46785735245495	3.70446874662772
26043	8.07768789124448	7.78846018773339	7.67159978616752	7.54441839800907	7.47231931176778	7.89051355192912
26045	4.17133371931567	4.06378770488499	3.97132030730185	4.14408718377324	4.14893963289765	3.84267665388245
26046	6.77793635504676	6.48936861320171	6.40707633225257	7.50059606683734	7.16034324738324	6.71732713074131
26047	5.1730969320447	4.73429520139229	4.90205766297314	5.24259402792712	5.22260427576781	4.75615273686254
26048	5.60386813619041	5.64923055155189	5.80908158170165	5.53389522024759	5.72943848398719	5.71451366613
26049	3.93486702861949	4.3750911445642	4.35998819670862	3.97409882064172	3.57214851065156	4.26914560839274
26050	3.34454576961254	3.1977326220066	3.251131060128	3.31798797872925	3.47451072732378	3.41909080016362
26051	4.64124932680061	4.79382673539287	4.64642060016492	4.23708979911264	4.40952537362621	4.59355315790604
26052	3.18423917205832	3.32170948647264	3.16518435819257	3.29891377120611	3.23706172717965	3.2162334323357
26053	4.55483128844688	4.71702976197925	4.71177754586449	4.62239087420225	4.74089736087552	4.66610613251479
26054	6.92337575448858	6.89130575540317	7.02954774154283	6.87781329410477	6.66748049122105	6.98997832306226
26056	8.64623101521629	8.42232300109022	7.95949729555121	7.98785548613248	8.30684753966604	7.75873134310703
26057	8.10174522676959	8.08618823107249	8.23567953465527	7.95083914435397	7.74740470771999	8.16503515073028
26058	6.7656619834357	6.81579315099937	7.02952851585187	6.73174389559805	6.73911412244208	7.04760763566569
26059	2.98417829812972	3.29844472407928	3.24449819213566	3.16883241368684	3.15145643774128	2.95451084324518
26060	6.43894353861882	6.46928857631878	6.67202771506455	6.53540824288613	6.4389081538249	6.62320306101015
26061	7.88642040879573	7.59668499127569	7.78832554325461	7.9111937831087	7.98482226049619	8.3572214052335
26062	2.86374896684043	2.86666744852292	2.93892679625619	2.82756701143783	3.14303958775976	2.85220341550608
26063	7.79613876590833	7.59469449877403	7.40568652900721	7.40507196385475	7.86295704124258	7.50100954869134
26064	10.4980533786799	10.9091337142391	10.2473353484115	10.0133053075785	10.4253408078795	9.97797757227636
26065	10.0763248106993	9.93220366448496	9.99260743305465	10.1416655108368	10.1086344226842	10.0973910778876
26070	6.2042406398679	6.17556194270673	5.79081560974406	6.53702364453428	6.78720012628966	6.11542541190975
26071	7.15306547531769	7.13759006323702	7.03646342529569	7.12226616093282	6.84023710314769	6.84646843015635
26073	7.84539692888608	7.81845062048378	7.82624433216268	7.73222334812383	7.68165058061048	7.84632472934707
26074	3.23298843420701	3.31993478200246	3.21918604078377	3.22462305140876	3.36331401014932	3.24103489215346
26077	4.30994573274708	4.17541073025272	4.18322427617497	4.40124780159463	4.43440372547903	4.37748024290101
26083	4.290176457921	4.09732422873259	3.63242277689596	4.3008474478992	4.21274464561373	4.21831406985827
26084	3.27388067119992	3.32962127246823	3.48512149506332	3.07723724273518	3.1842249607992	3.36145618280388
26085	4.1281688558495	4.28896819089537	4.21786993135115	4.50481807219415	4.28076703238431	4.19724828334947
26086	7.02220583568513	7.17202927425966	7.07721411835027	6.5731052417531	6.89911899264556	6.67173257556196
26088	8.17788984168184	8.06147467331722	8.15153798410754	7.91326788783926	8.05797831534287	8.0878672690422
26090	6.85917522247969	6.67277755240073	7.34332778318211	7.292491248918	7.35414301988764	7.63329102112896
26091	7.03192374643158	6.94190521697318	6.96590005325433	6.96010892542462	7.24902454917039	7.08358123122765
26092	7.20139460752019	7.22715010830434	7.30189206692013	7.22196009282925	7.13048118925724	7.00173724797535
26093	6.27950215149612	6.056537567631	5.91452595686289	6.28403489500579	6.37771786107292	5.94909851837242
26094	7.22011767213431	7.64126143527613	7.67760775632704	7.32514381196289	7.17644531674897	7.34100202180188
26095	2.9172257142034	3.2941516100565	2.83028794514974	3.00702734486787	2.96275937548573	2.82392636354143
26097	8.44381144868037	8.53269201140263	8.75289869241912	8.43851068599133	8.49278273462588	8.64346264089946
26098	6.44640793566687	6.51587115005112	6.71296815480417	6.36036627145528	6.5211744735737	6.86957942437499
26099	7.96046534908333	7.76317560997738	8.00858015007568	7.81085367807542	7.62746478460149	7.63047992850408
26100	7.93798559751617	8.02404278435803	8.16919178355975	7.83333797463085	7.80169925756877	7.94442170623674
26102	5.47870724007703	5.34547794727228	5.43026744129045	5.39648799381428	5.44190913215787	5.38671844112648
26103	3.27537486176522	3.27537486176522	3.50484392515879	3.53070937642805	3.46928765013372	3.22272739104393
26108	3.9896520113347	4.35989666411983	4.21376443697879	4.05036691518571	3.93728575573245	4.00543290630361
26112	5.04572596747694	5.38002146492253	5.66936111642159	5.55040766152018	5.07839397130328	6.1700398276263
26115	7.24778576175414	6.2547205506882	6.50765618718925	7.42767846324351	7.89060889859409	6.78964392877434
26118	10.8055380036139	10.5015212940699	10.4674574092145	10.62824590717	10.6115604571616	10.2062373404006
26119	7.47118690950065	7.63793974750752	7.88866751908469	6.53333699183816	7.10913465605399	7.20629877403149
26121	7.46163006800812	7.265414134399	7.6578543783623	7.27874598686709	7.32111143211348	7.48766376508244
26122	6.79286691355681	6.7722288696645	7.07021639809109	6.56379246932229	6.33980752043879	6.64447978554815
26123	7.39863721727536	7.55307475578087	7.60736671595558	7.89260703741316	7.76661099453726	7.84404942748017
26127	7.28065109986178	7.41553271108856	7.38567355434578	7.28832321717946	7.27567520973466	7.3138609184747
26128	8.32345257527293	8.59621807565126	8.27570986090475	7.86135023129208	8.27549012928509	8.42504752391328
26130	8.38779781591629	8.41381219211496	8.46586800119377	8.5138127604424	8.52148872686423	8.90323592837886
26133	7.75057750974233	7.45388916135635	7.87800427941366	7.6597246319732	7.39077852690854	7.4002252296171
26135	6.9415874464226	7.21105622287476	7.24848317794488	7.41447472679048	7.00622368393763	7.37053432746081
26136	9.80350435898161	9.56687503238797	9.98839447668238	9.75185894346323	9.77053071272302	9.13201093695728
26137	4.34222038837133	4.38968246032582	4.32250482397649	4.00979291965725	4.11643396575935	4.22239438591165
26138	3.25987167254221	3.0858390845817	3.13493113993808	3.131621408664	3.37789541189334	3.25206265795248
26145	6.60967749958676	6.70659841046784	6.50694196092764	6.47604411432329	6.62756472034484	6.36908120459615
26146	4.50717432830351	4.70508004236013	4.97371616352723	4.64820549403714	4.73960920905842	5.08296601472997
26147	7.04230382339694	6.91689835374696	6.41322204262421	6.36076632502364	6.723637249592	6.43427388174383
26150	3.91629506477692	3.96394179991099	4.03636119421145	3.89037822460686	4.35673263008368	3.91725525692695
26151	6.88402989244642	7.11171289012681	7.03943052677372	6.75702193882037	6.76000841723297	7.03417100576673
26152	5.75302444821542	5.73854793532	5.59016906680601	5.89690566534053	5.89339057456528	6.00477048390146
26153	5.34203238069641	5.58901187132759	5.48634831358952	5.25930727546032	4.85243140664198	5.36032032511956
26154	3.61644468008905	4.21392288018888	3.90832659931072	3.88539887124909	3.88539887124909	4.01889858454469
26155	6.76441887262035	6.91504275805344	6.93512869019887	7.03070161705158	6.75308615623911	7.0738915992625
26156	6.72248912513252	6.72424435377007	6.79286217101632	6.59012352872351	6.59934613654328	6.62961252365008
26157	4.25963804897708	4.44717815242335	5.04109145389366	3.96798291253299	3.95657739998421	4.37542802323738
2615	10.1750062770466	10.8013301212141	10.0085940794715	9.57297581553916	10.2097030329298	9.59302912539949
26160	4.77252646036141	4.85744352880465	4.88421827886504	4.73747753550924	4.59415312886898	4.78388718996843
26164	6.05014123713419	5.95444844008211	6.31726554373236	5.97270093827408	6.06244609269975	6.45600705855456
26166	3.96844939793449	3.92721443711823	3.90838482783074	3.92117364498195	4.3046296182159	4.08039196065332
26167	3.0152921524937	3.26034904110674	3.10087568330042	3.26709038441292	2.9645604524005	3.14776437702488
26168	6.21245939116441	6.33048572355505	6.75899132634409	6.70762569485965	6.32940069959617	6.42623417803086
261726	7.32320731168229	7.43122855566238	7.32791575986246	7.20815660703466	7.38223474974041	7.291576726116
261729	3.57586913159085	3.26034904110674	3.17335570699371	3.85955996813275	3.29652860957611	3.41673349177034
261734	4.88726481951738	5.42888318333696	5.20511832761405	4.32114273462293	4.80873821697738	4.66726442469976
26173	6.20738427197037	6.31540866544041	5.96729737234369	6.18492680338981	6.49263701526361	6.36467648827722
26175	7.86488238932972	7.40257296447011	7.72919122403682	7.567118797604	7.20689985204176	7.54210317370068
2617	11.5736744510209	11.4229525225927	11.3240851250184	11.642348868517	11.6119647140772	11.2815740748087
26184	4.34751591421477	4.52048347322925	4.34205673535099	4.50754603086858	4.44719945858864	4.47346743010711
26188	3.75468807347846	3.86874850810023	3.90330709411661	3.81734041694718	3.99653429140889	3.85160514010692
26189	2.82389421663387	2.80523793769052	3.17443222004986	3.29479166028533	3.04558116924452	2.79176726400352
2618	7.18384394955589	7.71712749692379	7.7539975850439	7.50002012887177	7.16184092786774	8.06949356062011
26190	5.88330710364941	6.10654355759567	6.19408214401719	5.88598318248573	5.9170537833167	6.31936867053686
26191	2.77469307197557	2.7985594565408	2.84850818089523	2.84375504803581	2.93723235956175	3.03656339864069
2619	6.63829643636783	7.80866660850057	7.97344711615835	6.10249765501206	6.2774178705353	7.5003794003717
26205	7.7451928551568	7.86319978560313	7.87297308179075	7.60660051800885	7.77492063878905	7.65827027421337
26206	3.99518433419559	4.17061975833647	3.6781236310144	4.17820559402698	4.32132032420038	4.14276618232881
26207	5.86226363585524	5.64285522377191	5.50314214885456	4.95628082800455	5.54154668780749	5.09660234876625
2620	3.13528398225291	3.35058884242692	2.75491636906881	2.98232803243967	3.01606389753649	2.93530784695699
26211	3.76213412089196	3.64742959873207	3.50856062196187	3.89696465775132	3.88336914211503	3.64742959873207
26212	3.6761796520387	3.28605374458659	3.20844919146528	3.1749914811797	3.53345411838481	3.36455921872855
26219	3.07514605144719	3.46263223074595	3.46138623357178	3.48830592902046	3.45528932124807	3.63934168346109
2621	6.90470800206784	7.03645231210524	7.09707339207317	6.57087079324219	6.80432495328288	6.7854262053685
26220	5.40677705090077	5.47887524340187	5.3464255589701	5.57891639252861	6.14463146684753	5.53925540540321
26222	3.13726533707704	3.21091229117165	3.14908224901028	2.9168371565847	2.97668974726195	2.9172257142034
26223	3.29449882472796	3.27892335145261	3.49270045894304	3.60257318668183	3.40930540997734	3.45056110494689
26224	10.2045059726984	9.89928100065154	10.1077781063437	10.2427852391268	10.5484621515416	9.98675074278493
26225	8.93660197389563	8.85099898671685	8.98523019578489	9.00167490864691	9.08329729126744	9.19428939103365
26226	5.44237104324989	5.30349084216257	5.30371809621809	5.66703478015903	5.20144571115532	5.53934940799313
26227	8.33112782640545	8.10925922299987	8.51780733035719	8.52780277491713	8.35668816758618	8.66522649993936
26228	2.98757090023875	3.01452150340283	3.00275019216406	3.09276343808005	3.02599059915128	3.07541765906272
26229	6.03035810958233	6.20444350206213	6.45771055380583	6.03729855631966	6.00962735030728	6.00277013993576
2622	6.48361525900857	6.36726736726093	6.13665914829239	6.06609247819897	6.48814116372585	6.36815357293312
26230	6.53378488730675	6.72586314839077	6.39508331137563	6.29422217491475	6.98199296407862	6.03962751684547
26231	4.46146817659066	4.73953413605222	4.34705037382619	4.59749441021536	4.6061543407141	4.40409014621441
26232	4.76145888047073	4.85559397856918	4.41321540589444	5.6485836084253	4.58000944264166	4.57094092288382
26233	5.41948550066449	5.22120304654733	5.36347664630493	5.35443148621079	5.7305416151074	5.17912599932414
26234	8.14384199518181	8.79095552917854	8.47038519570261	8.30628209408223	7.9975444864561	8.7889272007445
26235	5.00821076763498	5.28947472315332	5.21925312194718	5.05813583781848	5.0831056188701	5.30503032766542
26238	3.92748009107972	3.69811853166877	3.63863541418044	3.77761830248011	3.87843476534048	4.22929448948384
26239	3.93775563525031	3.75468807347846	4.0998283419741	3.9914929480484	4.11302731833934	3.60247195369588
2623	6.08344671177714	5.93531428083256	5.93739182791345	5.95191958638101	6.61645755691044	6.12153908831731
26240	5.81346366097532	5.89717331197599	5.99824729253704	6.01692147884494	6.87525704459195	6.54448722899386
26245	3.22377550007228	3.3386269013167	3.41189060193401	3.48958352957892	3.27747466264751	3.41584906281826
26246	3.21552944768134	2.97040425262233	2.97201409638735	3.24692310855926	3.1571214778948	3.2884811494714
26247	3.54072701917217	3.39650558239866	3.61622001921565	3.50452661893197	3.57586913159085	3.76736435180003
26248	3.30341560467286	3.41003229175	3.54569853875479	3.78415354211754	3.49439543342084	3.63387607797799
26249	4.7992881036393	4.65496195035165	5.03933514874803	4.79248489390743	4.86371220355417	4.89388569564166
2624	8.02417795313755	7.92426690144109	8.34773863534377	8.3248056034489	8.17528258605884	8.27696920577793
26251	4.20601788065136	4.37059999642283	3.92214739523815	4.44808229199685	4.4390207072994	4.22413120019262
26253	3.79868122764532	3.7047468414599	3.34482186265544	3.91366564452511	4.01298336994177	3.82632559051737
26254	4.72788757677855	4.72911891098192	4.95400536733073	4.45534222524888	4.77323291199638	4.76145888047073
26255	6.12189165611579	5.96185849705527	5.87428264671935	6.31003834412965	6.30487221049942	6.10131533608473
26256	4.01836920360289	4.0091577955133	4.99433507403671	4.21848521482564	3.78646901631747	3.93345384864737
26257	4.57460915649324	4.39579021460562	4.46711218990392	4.62644863719887	4.88940344347477	4.46071383614883
26258	8.19515427037345	8.08280454875403	7.81767698097273	8.18960544757614	8.0992759514344	8.06317038341484
26259	5.71451366613	6.22630095046567	6.01470620642917	5.78981061520524	5.3474094059463	5.77006383838727
2625	10.0534202509305	9.68798150854823	10.1405962339195	10.4797645015985	10.2446431142813	9.64488306813627
26260	6.6272354845929	6.57219583585344	6.54472105828213	6.56222508828826	6.53378488730675	6.44107370199124
26261	4.53616830429603	4.49884412542952	4.36868207112051	4.59359597395736	4.50599599970735	4.56096015860396
26262	6.76730314479869	6.87206073237155	6.66355100532982	5.89275796708144	7.11642105926734	6.75917882189807
26263	7.24270843405063	7.36355364246336	7.48248462402185	7.4611236016704	7.41796463975441	8.0086794895971
26266	10.1596645729123	9.7055475462193	9.91800387477152	9.56119393108602	9.28068280280297	10.3154529686442
26267	3.74807819088832	3.9900323150425	3.77291016753962	3.64849924185267	4.01828808729856	3.8880155663209
26268	6.66093371065252	6.70264040447589	6.8448529290698	6.54501140878344	6.4499125855436	6.97518887499349
26269	8.64963991040755	8.59610175910782	8.28305202092248	8.65683642949651	8.48903686707284	8.36471065771111
2626	5.86743936405509	5.88673226423496	5.75827307530012	5.49342047192756	5.53698301727509	5.59007395921302
26270	6.56933721466551	5.80782748865637	5.1842650618532	6.25014555752889	5.95004640508399	5.98640887049712
26271	7.34500934571165	7.23426092728407	7.09443565500564	7.53153902716163	7.60021828670286	7.39368468445862
26272	3.6977324659391	3.75602645123148	3.53785232192756	3.88817139274731	3.6422876961878	3.68439441267096
26273	6.0545473835461	6.433622455274	6.49362642788926	6.53187979334397	6.32219894864005	6.33866245178775
26275	7.38908269576129	7.41018218041278	7.21337438104925	7.62660317194659	7.12959485214771	7.52871303316487
26276	6.90685946565961	6.87590045374639	7.08782605356838	7.10668809521727	7.0362552682333	7.28711426564791
26277	7.81149238957357	7.85334061928791	7.84627984087953	7.42336156904787	7.39953781963894	7.54656517797993
26278	6.29745303200787	7.39763158807797	6.91274038667601	5.3026693743586	6.75882257203735	6.3153462896443
26279	4.7735282936736	4.16878998830082	4.49146695807766	4.35066222907795	4.48413553872601	4.10741102827503
2627	9.81551926681454	10.2116241897112	9.25367563920344	8.73625589458741	9.20768531154132	8.59365589355435
26280	5.01523297111793	5.15657949691172	5.28961315926419	5.12707333775269	5.52107807926185	5.10615267766789
26281	2.85553376727023	3.1300256536226	3.19570020549251	3.19262090812649	3.21870872823779	3.14523320530678
26284	7.51926374559451	7.44869591786338	7.66040546075023	7.63147521848592	7.26125704429955	7.70957145557524
26285	4.84952898204776	4.85962900616193	4.33511823035097	4.76718509263357	5.27073911474213	4.87915967824156
26286	9.99519487209436	10.2732805428986	9.48581921214276	9.49982109751282	10.0871269592079	9.96526689471925
26287	4.27390047115951	4.12888917146679	4.14658458034714	4.40352864535624	4.31995261787635	4.29882925578155
26289	4.64061734049785	4.22104380919176	4.29777215654274	4.85408353331594	4.78337319201416	4.41446512969476
2628	8.52762170960856	7.83761296337474	7.61855982459032	7.39116204132182	6.86897721453233	8.15144730267821
26290	4.5863333368633	4.46570615579334	4.44828931470534	4.36204956136507	4.48242448285548	4.78721582168742
26291	4.80954153963457	4.86098862278385	4.96433975523936	5.12949470570007	5.04693506745063	4.89163335327843
26297	5.90106629381233	5.61933456304631	5.68963377783331	5.73919189098136	5.90483046959142	5.80603021764472
26298	3.07942139297244	3.13477892043786	2.98757880231425	3.12218868653703	3.32512204917813	3.24395191169719
262	9.74746126084111	9.59885585254224	9.80180652933436	9.73275409041554	9.6504630013273	9.45864104591652
26301	6.74907237527474	6.73918765041825	6.65855957937799	6.70665125580677	6.49674624577494	6.59398027426434
2631	9.31398850646199	9.25767626787703	8.98079277593924	9.50609151208876	9.317506470149	9.48481078214276
