GSM180446.CEL	GSM180432.CEL	GSM180443.CEL	GSM180078.CEL	GSM180445.CEL	GSM180448.CEL	GSM180449.CEL	GSM180067.CEL	GSM180439.CEL	GSM180447.CEL
GP9	5.86789848896518	6.24659663264306	6.34743428872822	6.13216465493697	6.08212614898311	6.1512179677277	5.98054994171238	6.21838193266096	5.96587478329539	6.08649263835199
GPC1	8.10236764700611	8.28528475259455	8.71838357524814	8.00633203658437	7.90723076309039	7.9278425262208	7.93663337980239	8.13592599147978	7.87062660779357	8.40868633570342
GPD1	5.34549118600359	5.78876328697748	5.91249708609643	5.53327191338775	5.6448371487417	5.77757783240008	5.73755316104759	5.70771317804475	5.52624500128	5.52911723008079
GPD2	5.26408964805463	5.57354751098544	5.2947275263012	5.41587113261853	5.43105869427258	5.46854595384551	5.48801740640673	5.42266149501946	5.30937763809509	5.4843566795502
GPI	9.00776852907115	9.1063604903452	9.57402393178237	9.2209505366074	8.89191272356198	9.0732804283338	9.77955282773903	9.24895600754459	8.46928660952631	9.34381188018657
PPP2R3B	6.1803775571394	6.28534083078961	7.02289259668978	6.28256734555849	6.35605684750723	6.38457894578786	6.41417053614065	6.69981577929525	6.29755955562061	6.97895222254678
GPLD1	3.81382778563562	3.84043996154092	3.85273237308043	3.83814458264604	3.87610122875774	3.91224134646487	3.84667825901046	3.83968761956911	3.82270835968601	3.81882134971498
SLCO4A1	7.33927526004281	8.65900656881551	7.48796515525978	7.32689931613298	8.16149029799792	7.07113356603341	8.79593381165606	7.64013759897386	7.14887410528566	5.60892889782046
SLCO3A1	4.84396999843819	4.89028259950507	5.40371410966637	5.03800930096471	5.04049407393668	4.83418947692017	5.06603403299875	5.00850650762779	5.02672472332442	4.99147727342224
SLCO1B3	3.19423610175187	3.44160075446642	3.1446320128701	3.18324814420535	3.31311996220662	3.04142736858091	3.35271548731496	3.22899195960236	3.70564411652927	3.5530219624861
GPM6A	3.57358138720804	3.64665440368804	3.67917440345343	3.6465045752842	3.64596056197755	3.56449971603354	3.51898095655797	3.63735620465699	3.58308973472443	3.69670184914869
GPM6B	4.45493086914803	4.27468288268737	4.44335490852469	4.09001164862479	4.1861367755665	3.903004954692	4.57225976747005	4.66487392185681	4.34956066098859	4.36622370961333
LINC00515	4.02541425072343	3.99430500187295	4.03119694292645	3.87513155141288	3.92332994685456	4.04362647173045	3.97300342603598	3.95393626058527	3.69866052934673	4.08364434160073
GPR1	5.2960286779105	5.08803679000699	4.92322561191862	5.47333883235775	5.19553000145362	5.25014399182776	5.25327901605523	5.063451711265	5.23891920579056	5.22862624974723
IFNL2	4.82999402573076	4.72952496156307	4.64988654389704	4.63446098555095	4.60910775815361	4.89979330232232	4.8334228762624	4.80278090228634	4.90196273440097	5.10806623788038
IFNL1	4.909305436896	4.98006109051855	5.21280396681637	4.97493053362211	4.92885241413448	4.78834899631785	4.8927523341858	4.98612803320439	4.89495862597585	5.13498026712857
AQP11	4.84416373534609	4.7202536216401	6.2003002534732	7.4977918227105	4.69745889232706	6.82262129865576	5.65063962501691	4.94534391248817	5.18468297766373	7.52311089587596
CCR10	5.46591604842614	5.31240743479966	5.62485169529169	5.54468352968801	5.40387186984898	5.34602378090198	5.7100337286728	5.22207099891379	5.49156957340332	5.37236832625609
DAOA-AS1	3.25291821717631	3.28912631855169	3.32034720299837	3.06014527150604	3.07195326450639	3.14151933697427	3.202467328519	3.13076498164008	3.08254238084488	3.15003533635272
OR51B5	4.32460701139293	4.11419344256054	4.18628476438197	4.31109907132116	4.03064456350305	4.19803495068864	4.10205062567165	4.18519944152083	4.26862212965636	4.19708492731877
OR5J2	3.55288500795432	3.62772073880242	3.42855778125455	3.56992312183685	3.37293999127495	3.45833815044227	3.38559007017625	3.66270491461341	3.66176483685878	3.55784582488322
GPR3	5.44384927695072	5.4583490261609	5.52004999201991	5.42675820871118	5.28068432020579	5.4615268750849	5.43202320623645	5.50864208122094	5.40012383088216	5.60048438343697
POC1B	5.75091970916617	5.80517485652489	5.16176036211536	5.51436460113942	5.76678935850603	6.04355169401828	6.40503058171297	5.65797510421463	5.69827256929458	5.56250437357808
ZNF311	3.56005747667401	3.55046347280924	3.60534395846488	3.55789365289204	3.52605147742021	3.53368558576845	3.71109594635387	3.56017831339364	3.49440540276338	3.55825483742
GPR4	5.87607702484809	5.93609241075862	6.21477753503916	5.65465157232118	5.6494740118004	5.65991688446678	5.99580920773611	6.02496324798098	5.41769172400367	5.58461879307145
C10orf53	5.27704958601843	5.66962751388841	6.15785952994224	5.71540498515635	5.39809224558841	5.59499151183943	5.43187751902721	5.54111114078222	5.70766937900626	5.7327488404238
FUOM	5.97799946300292	5.34254214241056	5.9538986925514	5.77450509224245	5.5026383523947	6.02372276407684	5.83815606950998	5.32778345822964	6.0420791064034	5.64811687442792
JAKMIP3	4.51836563256872	4.78360686755078	4.72424216170154	5.04596228570006	4.78854480437198	4.57241551099879	4.65503842305102	4.90861350612343	4.53988775166244	4.76222725694303
STK32C	5.72472280442449	5.83215773765506	6.20152673730263	5.90621239992017	5.82792395575367	5.63464122148057	5.63306954431641	6.03366447502575	5.90368385558295	5.88105484007832
LINC00700	3.89457724044162	3.90188734133325	3.88043876198828	3.86184883881174	3.83953612974965	3.90345263605436	4.00229910183393	3.85001930091932	4.01295912295996	3.88647870250755
BLOC1S2	9.43054137125555	9.38057452956887	9.11558037635581	9.37616074704611	9.30486058899162	10.0988064190156	9.52041018173511	9.3512666346278	9.67257795326863	9.51735913619763
RBM20	5.9406220614753	5.9541483586308	6.22783637171705	5.7456261691778	6.33014668541668	5.94145503341062	5.58943658339806	6.5130613835277	5.87941929332813	6.52400658664191
PDCD4-AS1	5.08348943951464	5.13468258596105	5.0770050974956	4.8083345870617	5.14977748895644	4.65626189811457	4.83432703562219	4.92665078906763	4.84122470330595	4.83754464679597
XCR1	4.94950563609461	5.1829759673469	5.42470088974688	5.10892115309201	5.17957331157896	4.92767037542104	5.06925658678977	4.91446245883306	5.33467303215829	5.17547462595001
FLJ37201	3.67809941319379	3.61047538167793	3.29483318421142	3.83087855708117	3.81254376420338	3.93756485619119	3.72663120390322	3.77263303264722	3.64411156566952	3.70877101774781
LINC01553	3.55177548550987	3.61281124604936	3.71993674498508	3.52457065970088	3.76292114195047	3.43652357930038	3.32764725221152	3.48012328552511	3.55487653759254	3.54036810175594
LINC00841	4.46999656283961	4.56270013754361	4.65733767915671	4.48383183738343	4.50451609456923	4.48316287443689	4.46419665801044	4.69437491073301	4.60688443176377	4.62314170568246
LOC283038	3.53700209618987	3.40657355130163	3.28741346002127	3.20827239725012	3.21820774501641	3.33475216214831	3.17519672198265	3.46171542443271	3.44615515978837	3.38741317259977
LOC283045	5.03343419857436	5.17244795076595	5.23667788884279	4.91006370084231	5.03560369807004	4.88221726442625	4.98097806529479	5.14859162122052	4.98625422913773	5.0422429095356
ZMIZ1-AS1	4.57245964963475	4.2592729127669	4.86120053560198	4.49421147303748	4.434642649783	4.27203596017915	4.45480577488018	4.56615664483055	4.41329087039887	4.49153681892173
MKX	3.11261329540157	3.07895559766196	3.1748437250909	3.07584527710054	3.0813326977999	3.08792990318126	3.01263103512711	3.10015671910086	3.10608740764425	3.14100787082098
C10orf126	3.13893660174122	3.12167861764229	3.05507634992789	2.98848600272405	3.07810247375488	2.93744185453662	3.06760864925644	3.10747734118662	3.02629558380867	3.05166246872585
WDR11-AS1	4.32266135495046	4.10978324626883	4.53239732399213	4.38813783203052	4.26802794423591	4.31010806296086	4.22741478091006	4.382342546168	4.31627014712956	4.32507584515864
GPR6	4.11625831534788	4.25659751341657	4.2762416616848	4.16460029205865	4.21207205292766	4.14518950311152	4.13520618725745	4.06495333600308	4.34822069583062	4.28644683232092
SBF2-AS1	6.19467406176507	6.40071305807789	6.29560716898625	6.22120171489443	6.32614627848337	7.11548125901139	5.56746969779354	6.09344445661642	6.56880463588551	6.52974684518666
H19	13.5728111514179	13.3925495440502	13.5374557374218	13.415095022572	13.4612034515478	13.3504867165036	13.6095680834843	13.3896556532131	13.2665772889624	13.4418900517807
MAJIN	4.79817957251304	4.80063418314639	4.84309321836195	4.69493346706826	4.68393647844672	4.7263057070147	4.61092244265214	4.91620499010708	4.70661868767403	4.77884352763825
SLC25A45	7.0130008995244	6.86940831507391	7.17206343717127	6.72168012544252	7.04073809385462	6.97970851337558	6.62615000667919	7.2837326032585	6.86272686324939	7.36033107997438
NEAT1	10.1411027093585	10.2202277107336	10.2356986395755	9.83658359189823	10.1129510193743	9.83478284481315	9.46686262615129	10.2359210706948	10.36222841128	10.4001692240094
LOC283140	5.57928524538277	5.74543771748555	5.86845791099644	5.6493768393889	5.64902218826244	5.68958440373793	5.35747821331956	5.75434393760725	5.4448538984958	5.66600656725823
LINC00900	4.04736365943032	4.19844685140453	4.47127740943801	4.19553824861976	4.01252505799723	3.95135421789479	4.17066276456092	3.86890233825379	4.21351950942255	4.13796689489165
BCL9L	8.33258839027408	8.05147291878975	8.14492174700176	8.31073304708939	8.41667090038982	8.20469889247302	7.99945683490853	8.11205414273955	7.97879661419121	8.4563669374921
FOXR1	3.64204420659298	3.68397210565185	4.09598603435107	3.79454091022843	3.82686551888235	3.77903276014456	3.63281303477877	3.8730792287678	4.06959652591889	3.89257193337154
CCDC153	4.2136331949905	4.42483432054845	4.52815715375396	4.02086558556712	4.18190138676034	4.18123789098869	4.29053815121718	4.41033297390258	4.1064103926566	4.23661021931169
OR8D1	4.08254881863319	4.34457263526411	4.48494465919645	4.29981195413075	4.17695534081771	4.20310273689135	4.20780580225802	4.48962408262267	4.47970741848896	4.46403175570483
OR8D2	4.12387515948267	4.17993384020458	4.332287841778	3.72478378694169	4.07324883614236	3.97224545885047	4.11217479410886	4.08440398035642	4.07171508155779	3.94548272196878
KIRREL3-AS3	4.63671125022447	4.42270071647038	4.66400352790057	4.72728236828306	4.64316962608684	4.68725978987527	4.64057845591677	4.77780622106546	4.63618023113496	4.80534120378099
CDH20	3.66171044239454	3.73944866998212	3.90123224554026	3.72019685622284	3.69045726645647	3.63598023166408	3.69617987312495	3.91257428477069	3.5376482543102	3.74116961382618
C11orf44	4.06769574613469	4.12950710165578	4.10156106648958	3.92027633417008	3.87064209417605	4.12231188621469	4.04479538212239	4.38010948546848	4.09754244422016	3.99842511383994
MIR4697HG	4.07012370880833	4.13474976018462	4.18187160635364	4.17453532479386	4.26119761755063	4.19953520076133	4.50598835373922	4.18146374047873	3.988337980487	4.16720162996499
LOC283177	4.49663161701959	4.41777325780731	5.15755858392781	4.66257484257328	4.51359883216993	4.68602781507143	4.61273661077151	4.69772299140121	4.53083224198276	4.65818954744837
LOC283194	5.30546162271559	5.47382239829516	5.73487279453112	5.72939835465599	5.37002448143846	5.74861913077375	5.34724826189077	5.50835363452013	5.60548090319757	5.64747634872105
LINC00301	3.1926254076372	3.2599106703121	3.269056934134	3.15729084194943	3.1686873970688	3.17678300380207	3.21004952640722	3.23034535310941	3.12526655918125	3.20392681447927
NPBWR1	6.12016642931336	6.17885496834389	5.98530883158886	5.90970030250818	6.04394008739082	5.85097461906398	5.92452034552914	6.01672072551475	5.9135099031952	5.90082277852567
P4HA3	6.53204692816433	6.60993039233469	7.32544397207262	7.26745623684394	6.83403026697654	6.41218758945497	7.1357612927306	6.34441279910808	7.05092556967085	6.61855730350545
PGM2L1	5.17831906840525	5.21543786696994	5.16097814816943	5.10243918046825	5.1799405631176	4.9678769026791	5.41020734375103	4.86019868343902	5.15125028326817	5.0205753329836
KLHL35	5.28232479634389	5.69234979759217	5.42541806455086	5.10389372273925	5.3237863443089	5.16569374971657	5.19753311113141	5.3635669980867	5.50046223915576	5.3396911252898
LOC283214	3.68644949221633	3.73935807352066	3.98312309058414	3.82808697362697	3.84996486516773	3.78953661744423	3.59810670454495	3.78667532982736	3.69347336194053	3.73926222955897
KCTD21	6.98281036356818	6.85419819275942	7.38758469702624	6.86682767965275	6.9397273672293	7.17824158971344	6.77182186537371	7.03359632869543	6.87622989776627	7.11907639708467
CRACR2B	6.32107615629313	6.33502498613095	6.84080048659929	6.49739815279495	6.4146167345242	6.33362520344464	6.10621314757398	6.58096867730816	6.45557175566574	6.54633104454453
TMEM80	7.53375352761129	7.73926384802161	7.74113670942142	7.75275279542219	7.92992688213269	7.96906691576804	7.82572866928796	7.80534915004639	7.87088698600893	7.46606561902329
CCDC88B	6.45415623303852	6.65837606040131	7.01964765245933	6.50473610766489	6.48397111749849	6.59547211233252	6.37337861029991	6.6836998770276	6.54354350991281	6.45868114272287
TTC9C	6.63490834642922	6.73997694103822	6.6474191387232	6.74894311707881	6.9877380603679	6.75280982425526	6.76854410733088	6.63700344218617	7.09107305044699	6.73607559786944
SLC22A24	4.02710452620644	3.94874003454484	4.02405892449066	4.03277370231339	4.02966784475104	4.10370142987894	4.00605646994391	4.18542515646361	4.13253631195359	4.01631202042494
RCOR2	5.90390506398603	6.07705593106826	6.16519662799742	6.09372421725844	6.05855726270744	5.90068849131888	5.74530550282426	6.15820003146961	6.01418601692872	5.82027919930657
HARBI1	5.77386500820526	5.8598769968546	5.98755554597157	5.73237550651453	5.70833639986582	6.06172202831736	5.63941369653665	6.0372385313422	6.26799400779915	6.00541370808244
IGSF22	5.94479705759226	6.08576036917775	6.36670721877238	6.183272281029	5.63414909310344	5.98204280349109	5.8083998759774	5.92255620485275	6.13869132081123	6.20834945694666
OR10A4	4.76162368810094	4.77756197906887	4.9531897362442	4.82789320024119	4.62905233355506	4.9531897362442	4.74593228837615	4.85340746193434	4.67548526046176	5.06695271176719
OLFML1	6.06896186945421	4.98008082773806	5.29500149563949	6.339432863798	5.97694485990325	5.37026504130129	5.71554830022456	5.72755069035707	5.45321228666648	5.70613887350929
NPBWR2	3.43682247539203	3.70067509403952	3.6848100017182	3.56364733283012	3.8817536994726	3.98066709854507	3.65012160591638	3.89008781290751	3.69324007919491	3.76086411071077
MRGPRG-AS1	6.11852251029702	5.95458222715429	6.24795866748033	6.01251938058083	6.08594833110375	5.72860300800204	6.05524588029255	6.15900826866825	6.18860918063091	6.24337749235667
OTOGL	6.74473277584698	6.62298107488271	4.44611967693896	5.99300510510631	6.07563491247723	6.05758555513264	5.23411450324524	5.3773717284739	6.86858300432857	6.22645306240144
C1RL-AS1	5.37472047765545	5.44584140150261	5.86155339827286	5.45678664629101	5.27834844868077	5.24626820935766	5.56505600776884	5.47046646665655	5.45364610165666	5.36013738832485
CD163L1	8.53037699982074	7.5927745536395	8.03476844551068	7.6052587224178	7.55364346508821	7.57281325489222	7.92108219058614	7.27521691017203	6.65029149556551	7.71165235095063
LOC283335	6.36640759300167	6.54971760027193	6.72726748919949	6.47305026035419	6.56693499545474	6.46292059184854	6.21431637795733	6.52425381059256	6.64230152623121	6.35128075673661
ZNF740	5.63669634865476	5.7131761578798	5.87398666941339	5.58287289437318	5.5737455893273	5.53677991286635	5.66845818329351	5.65045746844802	5.71545422713905	5.6854145485281
RPL13P5	5.61188003116953	5.83932784955455	5.89233781868184	5.72422116600647	5.61485854249758	6.02589283484091	5.54985519763799	5.62546640965863	5.84456770146918	5.78711923720278
RASSF3	8.43458785095618	8.02129551425865	8.43431808092336	8.18662172596445	8.40509312725132	8.11092172818755	8.55394957046262	8.37650830080866	8.14326268341047	8.07726915008472
TMEM132D-AS1	3.99346897442572	3.93911471449016	3.97961100224945	4.02353742055289	3.70451795430493	4.09444100118057	3.93016155020132	3.8940220592669	3.96471143784429	4.02174452186108
B4GALNT3	5.89178261498193	5.95620412199704	6.49934820370912	6.17010223839848	5.9194507107871	6.1655165970843	5.72336294203144	6.16423272937361	5.91854401738466	6.05583130854435
ANKRD52	8.0504035478274	7.96542664237559	8.17648388507564	7.87095727102139	8.17730874675708	7.87812938374456	7.70476258100036	8.21839914031702	8.0260909256371	7.98754598228166
SLC39A5	6.02448091606975	6.15706336177048	6.46504313884704	6.18670195426903	5.92418444808408	6.12463594072886	6.18133602481158	6.09154942888329	6.16863694342485	6.22982784228575
SPRYD4	6.39622334642506	6.9620768387381	6.92397940254541	6.80243401232528	6.41306109416456	7.50634872616261	6.86312346992209	6.95635589420372	7.09631802547612	6.66842127132723
ADGRD1	8.49751453885877	7.99521650927	8.27126745323061	7.88422708821138	8.57264871478164	7.09964990132436	8.54538217108833	8.06796433301381	7.02121476995466	7.99765273463201
MORN3	7.60893355440302	7.94882337688305	7.7263207463935	8.19749185889057	7.69390735110295	7.80661569969715	7.3145758253404	7.50105085983441	7.88985323068112	7.48432846737758
LOC283387	4.54530813072157	4.90605459214431	5.14331287502377	4.95997997068295	4.8583678169731	4.72682502585978	4.817700413377	4.9460909753753	4.71286744976216	4.8187733541634
TRHDE-AS1	3.75440732743939	3.90854222399871	3.95067932382904	3.93050578381591	3.74004251648585	4.01439197541043	3.80277765440198	4.01894539592506	3.79464761225822	4.0364993350457
CXCR3	5.2881426345129	5.44795292680088	5.75544118922789	5.41209157682086	5.31475684630391	5.36601756521804	5.0876923978469	5.40187659295003	5.22898842640755	5.50737883165715
C12orf80	4.18285244618127	4.32601485662277	4.61718475853654	4.27500826394407	4.25946589391501	4.26967631218634	4.10844339578144	4.36840142331179	4.25721685380093	4.42499440390332
LINC00592	4.93315721545882	5.05108076568142	4.87755375425715	4.92392248864129	4.64452170417684	5.0324446983295	4.93835344254108	5.04369082248346	4.99422050735602	5.09618514771235
LINC01465	3.47841914827987	3.46703119200077	3.60392240336614	3.4387581050552	3.35082288608045	3.45735121447514	3.55361212212017	3.45145732024764	3.55517648747552	3.68733298119665
DPY19L2	5.19248460029314	4.57241041088274	4.62307100195284	4.86816311130567	5.19275872237736	4.95251935225967	4.52037100280363	4.97599638697038	5.22408134121219	5.09808241185825
GAS2L3	7.40035260004913	6.8281909050641	6.78279850179628	6.95177397272572	6.62815980166745	7.4049195106663	7.09774748461579	6.95197547787305	6.99896229853339	7.06107046510482
LINC00485	2.89000700678578	2.91872990490735	3.02348252656557	2.88637349653788	2.92369166618921	2.96135420185601	2.97383231608591	2.97326782177884	2.9092186383207	2.95323521119845
MYO1H	3.5659197153119	3.4784687975636	3.8844214035511	3.55158471927432	3.5939636114873	3.66128597640094	3.64861913409376	3.74154051288599	3.81037879497244	3.76520517427714
HECTD4	8.52804196516598	8.35233143057046	8.45713955734538	8.25333923215388	8.5627861231014	8.15077268471593	8.06096105510314	8.51090206257118	8.23289567790886	8.40793133043361
KSR2	3.73602739224257	3.90998263777606	3.88670566807153	3.68205240734493	3.71985807474345	3.87883028340254	3.68951599139246	3.77137981371454	3.71558028863667	3.80075503676964
GATC	7.85494662653758	7.95495020580854	7.9872943578729	7.64441019377514	7.86523639772789	8.01846382216976	7.7932560453518	7.74510833813103	7.60113415976962	7.79277901402868
C12orf40	3.19635258004746	3.20994849145035	3.25647334426369	3.14923758105381	3.12508644944079	3.41420004008365	3.04573663631008	3.21086960747885	3.19864508373877	3.22735981044449
MUC19	6.34068417685763	6.6429615022602	6.82869723751213	5.68985134216396	7.78923922961465	6.60109662846081	5.59129627400964	7.03433391612016	6.28657452061626	7.31195859239827
GXYLT1	7.12275019339272	7.23214038902617	6.547523544435	7.36353664375762	7.17294658147277	7.56843796344117	7.03366965531973	7.18125343130328	7.2288745752078	7.1618998372073
TMPRSS12	3.53111778268771	3.50371198542275	3.62259544197494	3.53747544264366	3.43268916256247	3.26627973175319	3.46645261978338	3.68170246467154	3.27264796119757	3.53498264997962
FGF14-IT1	4.03127193440344	4.34474908280518	4.10289153935148	4.20333454952121	3.94541435586192	4.34425818262094	4.04311388954403	4.25240756345844	3.90729157182129	4.02135246135432
FGF14-AS2	3.61114885069856	3.79222360168323	3.78460318783779	3.64643102230889	3.74522722120352	3.68634766478671	3.57519193827953	3.77033495125356	3.45390616287797	3.71933293076682
LINC00551	3.88197322355586	3.8977147671525	3.32930253257177	3.14544488498482	5.37840249091906	3.36886752230254	3.1759868298885	3.44589669650123	4.35164058302106	3.84177480827861
LINC00567	3.73746392511894	3.61790591304541	3.79078101806538	3.53682743356918	3.46576695072075	3.50358643928469	3.59898862282784	3.57989138792746	3.36525124634905	3.53150851687107
CHAMP1	8.38062834337542	8.39980927025014	7.97318047894044	8.56533283991943	8.48720688208264	8.42139445146232	8.34670200783443	8.3248217673058	8.36956454969011	8.51905680609455
PRLHR	3.74034561510263	3.97858484297304	4.52373384044605	3.87376218014686	3.78552485652032	3.8750810802983	3.82747452623587	3.91795948887295	3.8890578438535	3.81990928863039
SUGT1P3	2.9637044882661	3.07356466899494	3.10562831508043	2.95940220235734	3.0320019274125	3.07021934921931	3.05713754382572	3.12447449657803	3.32743425990965	3.09759886473516
SIAH3	3.08472951276284	3.10512403765262	3.15362452157732	3.09765768050152	3.03414013117411	3.11094527434386	3.07983209516348	3.2124685186832	3.05398057164173	3.10953184295518
KCNRG	3.6443940354971	3.65261184027357	3.47123786652644	3.44738600093658	3.62110478009423	3.52161943382741	3.63192879399628	3.63177304870466	3.56050013400693	3.63407281930558
TMEM272	4.25302027354112	4.3398738138228	4.33830661929579	4.33840847480308	4.31767467845146	4.34009230998022	4.36861893052484	4.37222510897502	4.69756224007071	4.38841176086105
SLC46A3	8.19151464829082	8.21823719072012	7.56214380735717	7.28889861109833	7.94357109351633	7.1854315701701	8.42508514152868	7.60786477040407	7.19329910049436	7.28726691974785
LINC00639	2.96696175880655	3.11404994139576	3.05155618345388	3.23563814202141	3.13627969079589	3.28177303050045	3.16989206282907	3.18149743369559	3.36811898114742	3.29977302957245
LINC01588	5.18491164182412	5.24620177739697	5.42886478699149	5.02931733261354	5.1980609481079	5.18788850184057	4.89551847824638	5.19840892717575	5.09773042679086	5.26675283720938
GPR137C	3.56628514281934	3.26619057868174	3.35949062158235	3.26562214332346	3.35229368627214	3.32044572604046	3.21086675379882	3.26562214332346	3.11534467695788	3.53604798826756
PROX2	3.50231320090043	3.32353535131061	3.66218751924024	3.6441031644074	3.37600471286806	3.5424091706569	3.60549850635133	3.38290343644608	3.49269919796763	3.25846859046309
ZDHHC22	5.42980308753529	5.80670854360721	5.9391513223704	5.60207046905944	5.52307054836655	5.8072017888812	5.41921367581713	5.66797028763523	5.60207046905944	5.78271179237961
TMED8	7.08362219699099	7.01172632028819	6.91591817947099	7.06846267412289	7.00404546267388	6.96185802801056	7.12256677258438	6.95383344043784	6.83652223770827	6.94656724861621
C14orf178	5.18618706300446	5.1315216942785	5.53725574259689	5.41137518061541	5.25736602257466	5.5858623920552	5.40866887774609	5.33043295762581	5.26933855494322	5.39409834073234
LINC01148	3.43522188712098	3.45611038278677	3.32605791110198	3.37615291283677	3.39670380759008	3.18294497507878	3.25487793235673	3.37057683464801	3.37527907732756	3.18351225286028
LINC01146	3.15175745808783	3.05124518631436	3.15950553382233	3.14178120984803	3.17302682606531	3.20355161059588	3.20913740714348	3.38278758182653	3.26370099026756	3.08668081493987
FAM181A-AS1	3.7957531957283	3.89715244856587	4.01421983933981	3.71714863218117	3.50964685684471	3.93496040067705	3.81550985949966	3.83285403036712	3.90524492384902	3.71959415535676
SNHG10	6.26626581061201	6.53686997747451	6.54207989362939	6.41246592870249	6.8878513011841	6.29373917878225	5.85608134184317	6.94721854057765	6.810825009133	6.24125872664617
GPR12	5.04444216254324	5.08157006295379	5.30638105922866	5.0059728938689	4.9935178533928	4.78165326886491	4.98553932205958	5.20031775746521	5.07916677829126	5.07606726762953
SLC25A47	4.9089541519414	4.767710007677	5.02084768914082	4.78979634248047	4.94377351173267	4.86113942094845	4.87296978377764	4.88880004747978	5.07035988818461	4.85932288065931
LINC00523	6.52165106296498	6.50023879239559	6.68601982039305	6.50261821694016	6.18273010758042	6.52002451697551	6.54250828854028	6.53204692816433	6.58333936288274	6.51321793967695
LINC00641	3.35575846887292	3.3744536776021	3.3432917447878	3.32180407341634	3.84188061971476	3.95504841616617	3.01797212943202	3.45608838323518	3.29963601191745	3.42688504531064
TSSK4	4.38900071058661	4.48643106684648	4.7184862980241	4.53265619352711	4.56394243596675	4.28012758474802	4.37413465872913	4.70581624963047	4.72843791157949	4.38078950085405
FAM177A1	7.70943975275711	7.62835081320984	6.60543115820211	7.69237518427359	7.69096853491273	7.97168138282752	8.01578088752002	7.36633596269785	8.10923311527008	7.38841382139082
CEP170B	8.11128501361689	8.1664174454543	7.94576585566771	7.84450166199517	7.93939720316181	7.74389973705818	7.75333263887247	8.06491550389204	8.02002508699491	8.04829334735297
TEDC1	5.47700748781096	5.71361317874172	6.14581761137511	5.61502781300218	5.50642306037678	5.57033655308647	5.44637670508796	5.72922048622209	5.63614897861191	5.6948789214167
PRTG	6.36587133458891	6.61925902892867	5.87131550834343	6.31803493605724	6.17091083401082	6.17043853212993	6.68285101776393	6.71475114217424	5.92965020215031	6.79326646200013
LINC00926	6.191530637584	6.08374323322539	6.42225963973255	6.02228772755495	6.09753103360951	5.91293285000294	5.80681260967394	6.18050485339771	5.91400279984878	5.96335993173129
EWSAT1	5.34549118600359	5.06487239484305	5.30959430577915	5.44297074423682	5.41917780474543	5.08669435693304	5.31672201989388	5.18307838784923	5.38841347349288	5.47967722602343
REC114	5.6348525274316	5.32009775212881	5.61019868062058	5.47804419893326	5.36229412391331	5.37343353620045	5.35954243483928	5.38838136156226	5.65668847061729	5.39418117012398
GOLGA6L2	3.85646597157277	4.07469477386656	3.98945628882033	4.03528918138005	3.88652529043314	3.92010828596813	3.96210147543844	3.97712006461347	4.00816749079751	3.96450564343389
ST20-AS1	5.30676900611521	5.32805529717314	5.29625811648022	5.50954404074965	5.17220373082678	5.6596921649885	5.23149068349244	5.05029088024645	5.46123893907672	5.81116734578321
LINC00927	4.3263428088511	4.20181481459218	4.38405062395676	4.45121666604261	4.54560938139657	4.59771793490152	4.21537625200656	4.21621843520897	4.12940693920845	4.30647588360625
CPEB1-AS1	4.62917775494504	4.48494465919645	4.62360625957942	4.57824232819977	4.50437589579413	4.60936251806809	4.4823815358044	4.3082056240215	4.55894960310469	4.60449424382747
ACTG1P17	4.48832710766463	4.37853134614309	4.56677664154441	4.45626932001536	4.39868739173174	4.76559764781161	4.54689908051505	4.39056276924312	4.37257969237397	4.4679745738872
LOC283731	3.7160695211124	3.66896945106379	3.7312693109169	3.73114639151263	3.81579473068325	3.51035079863825	3.69354333407258	3.92244120191389	3.97078314488213	3.73114639151263
NTRK3-AS1	4.93462626592433	5.05007903988461	5.24384587066408	5.25597607168759	5.09979945586114	5.1453880409299	5.16530283571131	5.14553988951226	5.04058092210586	4.92303498227346
FAM98B	8.02983902128714	8.63732646658513	7.12721123763266	8.70931792932372	8.49240410058856	8.6556750414764	8.20119288512844	8.23873170937212	8.4792410375084	8.51266757030713
LINC00928	5.4250969866439	5.45935032055661	5.53110397384737	5.41943405311537	5.39622033512965	5.43442395225112	5.34881501965397	5.45853773251594	5.65495312593347	5.46490895143443
FAM169B	4.39617592040407	4.51432093863394	4.75188978319678	4.82266436063085	4.555483333248	4.61990046090369	4.5129210269442	4.52419790144354	4.75908983360146	4.57413998103104
UTS2R	8.48556855704454	8.46337177854967	8.8959053077822	8.52857121908063	8.44043911776281	8.58976303926917	8.4324588631693	8.50794157393004	8.46828649028987	8.54501182713128
FBXL22	3.64096086155568	3.68387965129709	3.84139058974535	3.73184357234708	3.4887913890563	3.66827548783674	3.65178031287584	3.65570407645986	3.47734719729589	3.78846815954932
TERB1	4.08244384212361	4.00171519745542	4.38494610692452	3.82212894705536	3.97456731741341	4.20528236884911	4.02364425819939	4.01989404274766	4.00491803207479	4.20631601796485
CES4A	7.30137689116149	7.70987762125673	7.67051531495179	7.10981151516528	7.44237573023918	7.28209207425692	7.10268417597494	7.25736467958264	7.27797451715181	7.22752272257031
EXOC3L1	5.66910861464926	5.2340391076103	5.31296908257525	5.30485501054439	5.33487722659563	5.42212133917971	5.31317294119998	5.22314111061161	5.46567098466909	5.17808518875445
