GSM151957.CEL	GSM151959.CEL	GSM151958.CEL	GSM151955.CEL
389906	7.07914305262578	5.95714799935938	5.04455676909638	6.81888170236481
389932	4.64890797489859	4.96844234803836	4.54988939477758	4.84945371723288
3899	5.3739398656991	5.8527837766867	5.92882701148878	5.58309425721656
389	11.8528653627205	11.571259814777	11.5014397127305	11.9184002144401
38	8.69614804885648	7.74911004604781	7.90560403805458	8.89042993485925
390058	4.35601955665191	4.67848633965953	4.99457092875185	4.83028738037529
390059	4.49405850729015	4.85222114127043	4.90865810677644	4.75145578867097
390063	6.2028647161564	6.52214296467205	6.36965730752481	6.30751260142618
390064	5.23228586533533	5.50755658881484	5.39811276481479	5.31514927339551
390066	4.87579590937603	5.11511240263136	5.29364815693886	5.07839922656645
390205	5.67297017601021	6.08071700522859	5.89442280377274	5.70067378025881
3902	6.86488957434874	5.34300743589456	5.16385259490578	7.0053986730531
390354	13.7648270322174	12.9642466709691	13.1805507452402	13.7634128046076
390363	5.48784818501531	5.45291375747287	5.55728666776368	5.74756820790329
3903	9.14646423616861	8.24777469273396	8.60825711120919	9.19046172305234
390411	6.41460770333176	6.64761710745672	6.42232587992566	6.46411322895481
390418	5.19395320050784	5.49662053564054	5.36464508350484	5.34452467624205
3904	8.5384944800292	7.95787524741157	7.79377464359713	8.54635512955041
390502	4.14132890936648	4.57878277345083	4.45734972445204	4.58570578852323
390595	6.53989316559088	6.97309326894039	6.953855491372	6.69441675923551
390616	3.62837086092663	3.97964564412181	3.83422356624194	3.70187961577385
3906	4.86851350937423	5.20689019088877	5.31557294066827	4.83287252405448
390874	5.83208638566355	6.14481143383097	6.08595408326345	5.88116035463054
390892	4.12467181816734	4.05509788836034	4.11252047998446	4.22027164478351
3908	9.34336778516815	10.0516758949458	10.1187868874233	8.9320655505198
390916	8.21826054607913	7.66246536523451	7.8956858471567	8.12309564988416
390927	6.64366782074026	7.04634095768446	7.02504115334351	6.8033693488349
390940	7.67128292819078	6.29855459701726	6.38078622633392	8.04912607329847
390963	6.05116515872117	6.23763270206195	6.20024293881773	5.92672165566024
390980	6.38908572542075	6.25420927405065	6.37252469832461	6.31929269921884
390998	6.35667487102523	6.27387021251262	6.32663524352709	6.50805477234707
390999	5.90163339051152	5.57292319087742	5.81700997753632	5.91303032664791
3909	6.62552104319146	7.09791422507725	7.16174402252619	6.85823996401049
390	11.6155887449601	9.56487256957694	9.53172170714238	11.6217867492099
391012	4.71061853308971	4.74976754589258	5.10106933842091	4.8014282020428
391020	5.80197320744756	5.6079910630328	5.52598163345355	6.54996251525268
391076	3.92244100199733	4.17777792962496	3.8777030246468	4.10002918694955
3910	8.79828026941608	7.91980441595063	7.86905456254824	9.24723631025724
3911	10.3259898958005	11.4298948938726	11.1619492638213	9.80833958021676
3912	10.5012392277471	9.95619218729815	9.94091010796182	10.2230160819479
391356	8.95263667588301	9.0025200925802	9.13217033426532	8.81216636344569
3913	11.1405234847053	10.9346576848074	11.0786686956526	11.2304053811746
3914	9.31967117180437	7.57161642709549	8.07213638579064	8.87228636835815
3915	11.2683192880942	11.0846005519204	11.2854419855609	11.1490316144396
3916	12.1622721733166	12.0906007878298	12.0739146899379	12.1616175104229
391712	6.90362578654144	6.97932465758948	7.05429281909093	7.03880656024643
3918	6.82956495624563	6.66375064424573	6.60636018417474	6.45240623981575
391	10.6135867465358	10.3807013035972	10.3088584960441	10.5948003868304
3920	9.94110161464242	9.83082680561199	9.64418210454889	9.94391472068132
392305	6.79196183574713	6.94599985947194	6.99932160294855	7.02763660115936
392307	5.12351939168486	5.77589569466228	5.63134737352382	5.37063737393964
392454	3.66445022641042	3.60101063111715	3.72887083276341	3.51233617030081
392459	4.49528479004169	4.60733740900828	4.62300852232715	4.5974189958958
392465	4.84196027918707	4.96718760424739	4.86429952644787	4.84598241402426
392479	5.49883109460726	5.66812290564089	5.69435651825951	5.53520840621068
392555	5.34220000647113	5.65052272256008	5.79760335433734	5.35347117946799
3925	7.09570138512374	7.2871855300421	7.27802502932935	6.86275517416909
392617	6.61529538600662	6.66919047067293	6.56021548740606	6.8686730550913
3927	11.7508646830589	10.8602235506832	10.9978458744655	11.7294936274727
3929	7.82769414648894	5.46243834387165	5.33761216777398	7.14288304571403
392	10.1751472573526	9.78260365361696	9.83766287436341	10.2024981506828
3930	9.12879740292308	8.91897415948996	8.91511349616625	8.8431528674846
3931	7.84275183019051	9.22771143105162	9.35957929499266	7.25381361514655
3932	7.49380973343572	5.89900591679587	5.72600370830251	7.51695349942045
3933	5.86372778455222	6.7383536114793	6.62428674576838	6.54340313622896
3934	10.2439413930121	6.16600423698107	6.1758088684557	9.76335462631765
3936	11.4665463761719	9.75811638902764	10.2470528969327	11.7710002994985
3937	8.73356871411052	7.04011601698479	7.45831276150131	8.75691702043704
3938	4.70949307310656	5.10429253021253	4.91017743576295	5.15799519086809
393	8.16136555419292	8.14100484305703	8.2284869934076	8.39542737351673
3945	11.8056141841948	11.9194959945783	12.1001824088736	11.7382802270096
3948	5.8996041202265	6.0718079437162	6.02304361985455	6.15659125986998
3949	9.73944355021759	9.09515410240055	8.7375506506552	9.84064480809525
394	7.12145164299755	6.94470462603618	7.08828036094067	6.90457423722082
3950	3.83260297994393	3.96228283612774	4.12448502981728	4.01634375922352
3952	10.8937433874893	13.2485789624544	8.80378478014172	7.37866414386985
3953	6.36871313130519	5.13186280568776	5.25744149984061	6.56252617950229
3954	8.05415250880564	8.05692735264533	7.97880881781661	7.97886482161102
3955	7.78223188846587	7.33278360519834	7.43612498997977	7.79180219453879
3956	13.8885632335004	11.312728810778	11.448793363575	14.0534998569744
3957	6.84347921255941	7.21327247316161	7.02374431951416	6.88098860338824
3958	13.7317722074009	11.6538819843374	11.740902480299	13.8020373676611
3959	12.5787591209494	11.3774402793204	11.5142364701969	12.5676618621457
395	6.08806668582423	5.92786988623863	6.07756839392657	6.02830275237114
3960	5.31581297669018	5.71206915172629	6.13554331432824	4.78374107192807
3964	8.27338422004542	9.13258202051851	8.91800946725253	8.19934520379392
3965	10.0937418395562	8.35678283645831	8.46207223402239	10.3619222431984
396	10.7055750447085	10.522640210818	10.6054903804876	10.6347580706864
3972	8.23741353895072	10.9209383564399	9.71749616757277	7.28792466849866
3973	3.51604057707631	3.58869941406727	3.51604057707631	3.56310956552269
3975	5.44804766877349	6.22021338939178	6.18511561026151	5.97176780070969
3976	7.01454930025873	6.27253833601297	6.38484196484194	6.9793138294395
3977	7.31805741258228	8.98964342882394	8.5775855950906	6.52154525368338
3978	7.51156287112718	8.38247046380145	8.74919643604106	7.22169134766467
397	11.2865489223881	10.2574029677401	10.5486955867481	11.2520134425874
3980	7.55322684670157	8.23799516286623	8.20425599219712	7.46006805246162
3981	6.60718861220457	6.4090668500734	6.53738973447784	6.70967304254914
3982	6.88860933899652	7.21104374998718	6.9074441798082	6.86591005261189
3983	10.5079094137049	9.30605880837034	9.3094375789006	10.6528223245744
3984	7.96843857677933	7.80735776901768	7.70665248058943	7.82967792636213
3985	8.8594854867458	10.1500034241682	10.1378021824401	8.64816995522782
3987	10.0198677677344	9.2733562785528	9.34491337152657	10.3137377874707
3988	11.4601460614014	10.7581959333268	11.0101052751183	11.4554651533143
398	6.27962545476951	6.6285799321572	6.44069149482843	6.2704497670975
3990	4.4637976027277	4.52514456464096	4.09371912368954	4.98240783409639
3991	6.13649710614944	6.57978459529745	6.76181955166898	6.4138127440547
3992	9.67996462468372	8.13676755421088	8.31624010477891	9.98060450907131
3993	8.38377871729853	7.95477441271094	8.16723620186659	8.27306701334088
399473	7.38152049765778	7.91849873023523	7.85975640378389	7.53240373084883
399474	8.55578370098286	6.69973114829708	6.84416258464169	8.84613264604023
399512	7.62949617710099	8.72968517573251	9.0309633943731	7.57909271188123
3995	10.6650983205942	9.77516807486199	10.0370722425771	10.7193442762331
399664	9.01728375387914	9.35075043413205	9.5525100617633	8.37134586481159
399665	10.2715076704542	8.15342040698269	8.47563879135798	10.3632732209513
399668	4.61687977887412	4.01122070252005	4.25221254890213	4.36783224691929
399670	6.72411765072825	6.80319985801519	7.10072858170997	6.90931982531946
399671	4.3703295715974	5.07157319183165	5.4359713262711	4.54800861486143
399693	6.4536531128364	6.67238726072748	6.45877743777094	6.63313846122313
399694	4.89266910626542	4.32981192755374	4.14690687819533	5.06192362430914
3996	7.82091903437598	7.90976616340718	7.88972552100399	8.00632932924454
399716	3.60293816285054	3.73009419087494	3.67473997780502	3.76337037134489
399717	4.94171028661066	6.04707735513879	5.71956946595775	5.10641582335444
399726	7.15091939200047	7.47515499054062	7.39337021441791	7.27726467156958
399806	5.60723655208474	5.82120340705177	5.73428921249924	5.71859402103001
399818	5.79911727749772	5.3954826493306	5.64742161336261	5.71804181033471
399821	4.09870399425053	4.40456306341727	4.23994810406857	4.26767878464129
399876	6.19947677976411	7.6620518854533	8.40717512825828	6.10487637816776
3998	8.10414120428873	7.93632867401135	7.81637120115075	8.31223297235663
399900	4.41282668583025	4.27036194903868	4.38508544918101	4.45391790243034
399909	7.96409063792037	8.61304464745829	8.7126474343257	8.05426000002953
399947	3.51828521767761	3.57966253042527	3.60533747167868	3.56029315775156
399948	5.90797681571347	6.22314232046789	6.24128215884452	6.03139586805877
399949	4.08613461153203	4.27517675854129	4.45718620910225	4.43503022086711
399959	8.0510458791248	8.64346371753649	8.5712193559001	8.12458727228166
399967	5.06921321464274	5.34977489347599	5.38669604565388	5.56954987678778
399972	6.44612079162711	8.20419755966911	8.45965012449459	6.07474175722097
399979	7.71742003295988	7.7994708262809	7.82516210798062	7.87979535320041
399	7.03324639945729	5.84828462224995	6.10767221900489	7.11610759318659
39	7.57145052329899	7.46402905959283	7.77526033289068	7.57305884338188
400027	6.89480381652084	7.47313314557503	7.41885775297637	6.89472320981708
400043	7.44462668533354	7.39993265519648	7.27237886717671	7.32464242323322
400073	7.14206256159041	7.74550458954249	7.54758258598135	7.21181662091652
400084	5.26371253030896	6.0939413094042	6.3372143759112	5.31937643177849
4000	10.5011401312533	10.9783729731249	10.9706616362713	10.4009699258334
400120	3.7469530687722	3.47721103228505	3.59862740576411	3.57050008831293
400128	4.25874319848217	4.20788613754983	4.25765650516224	4.46943909883594
4001	7.08506382479217	7.16259181220106	7.18629132131287	6.5938059861537
400236	7.02098008473129	6.9949097352265	6.70150336450095	7.13544653510111
400238	4.64028708222379	5.95178913643892	5.13190582153139	4.62661583504631
400242	6.40163203890203	7.13867400761532	7.15225188886732	6.54562549103176
400258	6.15529103699089	6.52814471732106	6.6374091547353	6.49017878001107
400360	4.40277828283306	4.6764210691685	4.46761358819657	4.59576263858529
400410	5.24021980709816	5.60317255515242	5.71033144985578	5.23340011443813
400446	6.98661100057523	6.86658765986884	6.64646839828972	6.66012037702425
400451	7.59628308071724	6.73627258411706	6.73643262779052	7.35432480791264
400456	4.05563795417836	4.1543721465302	4.05651065314859	4.30924405761674
400499	7.2405166481524	7.77049372143973	7.7318311649182	7.49186708375474
4004	4.9934106756311	5.52936462610075	5.10896650903141	5.37026905481937
400500	10.4665827785567	12.363734273583	12.3943877150281	9.60322222446799
400506	7.84174672842057	7.97430666345151	8.09095681614811	7.90478773579403
400548	5.38027040808903	5.51735612311723	5.45130000553641	5.60399550945966
400550	5.5990597381566	6.03583907194028	5.93901915314047	5.59011175213743
400566	6.98229779707506	5.94443735214849	6.3771633315107	7.44074318262081
400568	5.4282254752274	5.95714799935938	5.7298229937635	5.94948666652472
400569	8.38048728025254	8.05589348372	8.05907025069294	8.44561626381692
4005	8.68599085475532	9.67606680162787	9.84228271846449	8.703268283067
400604	4.49565628045063	4.64208067883855	4.52214328960955	4.64902039388489
400617	3.56026369724595	4.15106757951309	4.20207648252423	3.62942206053399
400618	3.75009527371945	3.80551879725489	3.69053406654316	3.95923887946895
400620	5.8897797418478	6.20123669056813	6.02534649230311	5.89461326777887
400622	3.84345384474786	4.26485586863802	3.91431284996973	3.97212427026852
400627	6.43734174129006	7.12169785856136	7.08935329702448	5.99534189711259
400629	4.70170640756369	4.81936863861236	4.79117118507973	4.63177427060209
400643	5.80282431966941	5.60341877461193	5.81155487294554	5.8215839735005
400654	3.49852733307746	3.39935484211766	3.46648312897111	3.4932179934769
400655	4.97113186101563	5.76105188466559	5.87362165992708	5.08105154695016
400657	7.74270751623645	8.25411254109736	8.3526139993172	7.79275812510347
400680	3.8510784247414	3.67883060658458	4.07039235217484	4.08658063832159
400684	5.15374076354319	5.15088482436017	5.36011901136235	5.16409290954839
400710	4.61471938621789	4.91257419189962	4.61814329044817	4.79381509714521
400713	6.70102468846112	5.93583400355233	5.98524716012978	7.30489170035789
400745	7.12192230756069	9.90685898197653	9.75047856401122	5.71768142716471
400748	4.27868043263437	4.9374008111387	4.87703305777233	4.38317442305619
400752	6.23526323481402	6.44588368186549	6.61658337342297	6.28676209474078
400759	6.00509310716957	5.67740791482894	5.3759393054009	6.08647310779284
400761	4.67458593902613	4.76210469190248	4.76747695466486	4.38272336329237
400793	6.48370154926764	6.17168735232061	6.55386669141341	6.80670443469861
400794	5.15587021665349	5.52854482856822	5.19522689963695	5.01466550061247
400798	3.57741390659848	3.69645340693569	3.57741390659848	3.39510729331826
4007	7.02460930233437	7.0290735938488	7.34980833225151	7.0280622792414
400830	3.42686240199795	3.70202310483914	3.69448741521385	3.57419514436702
400831	6.05139024951838	6.4619325298347	6.56810824237352	5.8803885125269
400891	3.59581431887098	3.75090661908491	3.60142295056238	3.81722203075779
4008	6.802729174615	7.07844653968234	7.17961083027849	6.6466884667763
400916	10.1643955127622	11.12022462092	10.9855001767905	10.1021838336835
400931	7.52425230772885	7.68999909369955	7.5449590298625	7.69344223196829
400940	5.05441681767506	5.72650397040249	5.39293084607356	5.24814362175055
400941	3.74196194031195	3.62447627388315	3.91007924068672	3.92485412088488
400954	6.09540862403529	5.53407279887002	5.47659327206106	6.08633731205262
400955	3.69921018265615	4.01772501183217	4.09176811357638	4.00906211435026
400958	4.187024555419	4.23923813572485	4.13341348478021	4.36337383007703
400960	5.62774783679322	5.84440635063894	5.80850037509984	5.70066791485912
4009	4.50038137290751	4.90310171041638	4.50110336197501	4.36430602391047
400	9.28262805036345	8.71779687295441	8.79556023511945	9.36632756455847
401014	4.40396904863167	4.48322223662681	4.43503022086711	4.31336255756461
401022	4.78979449055606	4.73270940824802	4.97030085225988	4.91216810611179
401024	3.4168581463764	3.57607300488622	3.51831108136517	3.49825219448793
401067	5.04207634125888	4.97824193357523	5.07833510228148	5.07146808740952
401074	6.29377325863713	5.28789675967579	4.69301887493003	6.28861580304117
401081	3.29103192080882	3.54634168665348	3.59853274456705	3.39431790428688
401093	7.22532443036326	5.20500581246385	5.1091989691449	7.11955010959028
401097	3.35862098772593	3.42443429562571	3.43923070222825	3.43086606460157
4010	6.09086533221991	6.65444832429024	6.68684669447732	6.54905321191898
401115	9.62526828373382	8.28910852606298	8.24748005441618	9.88833698790568
401124	3.61559522961071	3.82475889913901	3.73973318705742	3.65886239138297
401134	3.6996837870107	3.88093374789285	3.67183777756013	3.70896511984195
401145	3.64443606715483	3.98991461541209	4.20667873305908	3.86747883685334
401152	10.4079211246273	9.98902322505009	9.79075849593217	10.6160866137499
401172	4.32324599022342	4.2159684037494	4.6776133775197	4.30531712042314
401176	4.39911942996979	4.28542442136552	4.44050585001973	4.49958056513937
401190	3.47569517412699	3.83987264239787	3.66993099463271	3.85590250842127
401207	5.04809484515662	5.24755935926651	5.27506819058101	5.26172859716638
401233	4.3692104681162	3.96533278982638	3.75600061293189	4.30902855766263
401237	4.95199818621436	4.75478583955361	4.85014218058209	5.44239213697697
401261	6.4829778135128	6.21743921266667	6.5593215208645	6.06922774732488
401262	5.70338883008626	6.34058139170075	6.06129644869578	5.82849914503439
401264	7.64533823625519	9.91194460333317	9.56474367111498	6.81474122695138
401265	5.53441002605279	6.04214286800372	6.01438728403571	5.66841711573923
401282	4.82288997326243	4.88309546129267	4.80368088209543	5.04242546443124
401288	4.6930101974119	5.22875308320401	4.95358849413002	5.03248277100464
4012	7.42994118240762	10.177841967747	10.0287968591787	6.62731854029146
401312	4.44955534261551	4.65994702377411	4.56330250203173	4.57848023543047
401320	7.09691898088767	7.0880792703147	7.13969843617421	7.03939275771157
401321	4.32401512719329	4.47823967944315	4.46928216594551	4.33784915571779
401324	4.12409802628324	4.32110586971609	4.12198808208956	4.45457997954737
401398	3.77310895240474	3.66801377121637	3.46129712019155	3.73361751210745
4013	7.68574715979315	8.98826073136593	9.43312638130512	7.33522416725987
401431	5.15274461592618	5.45739665965395	5.58724719403379	5.49002251688897
401442	5.21340729076114	5.78393871836395	5.64622276727391	5.6848963080717
401463	3.4316985015592	3.35925759696902	3.3796250271435	3.57717899007267
401466	7.80533578108072	7.53902012557143	7.92764968687259	8.0369160877212
401474	3.31397685232744	3.51146537290226	3.41931365970859	3.18922262394408
401491	5.07076733314562	4.94249042502796	5.17882115436366	5.40510155225511
401494	8.22807288072863	6.86471797634331	7.13403967922057	7.68403838101291
401497	3.58793468779378	3.65275312750323	3.61037609116456	3.723628631822
4014	5.31023156053751	5.73728137889437	5.46633753662301	5.50412932118123
401505	10.0013748082004	8.97927653601403	8.92006422710947	10.1196812003171
401546	3.94959726433454	3.64327311402978	3.62256839244798	3.67981860579971
401548	7.39608855909417	5.71226798063225	5.66653217926179	7.07639523774593
401551	5.93580126016568	6.15563959165294	6.20052687092153	5.9040901415507
401562	6.31246068250293	6.57182874960205	6.30083788370765	6.60572109180588
401577	7.7459248475253	8.85229129638076	9.30477088890989	7.06317868222138
401585	4.2595066836227	4.47017216828427	4.4211196826439	4.32061125301402
401588	5.54299651293608	5.83228417156013	5.87475257015437	5.87477131736967
4015	7.7436769041203	4.99848091190496	5.061820631749	8.09347885067238
401612	3.86443404318425	3.73868209662226	3.78503050205081	3.84194052913712
401647	5.98161547496857	6.18923595025044	6.21627004479064	6.20067542209484
4016	10.0175685641558	9.76245737061535	10.0398155589206	9.99977638768684
4017	8.33504435546908	8.2637362686746	8.41558752162286	8.30642574260412
4018	4.21609417305502	4.44685863007187	4.25704659992219	4.19821096004983
401	5.92158510091161	6.38598951680323	6.01148238483999	6.21266476017385
402055	7.88183936869943	7.82813828503311	7.82639068172809	7.72470655719405
402125	3.95980385899908	3.7317663125523	4.24528154937308	3.63581020372248
402160	5.3149533557913	5.57834733267562	5.03512968756947	5.68177479820389
402381	6.4945462463505	6.89359780097347	6.8760850987691	6.83244980947079
4023	9.6173143746494	10.215794602719	10.6313278595479	9.74099292899297
402415	4.67880636064749	6.30408784198941	6.85049085211048	4.73104400445791
402573	6.01173451902565	6.47610827472508	6.48125772926714	6.29304347985242
4025	5.56937418307286	6.16732968435063	5.93261937536209	5.65238152089295
402643	4.29943794656741	4.34935265395323	4.23901612219411	4.51105204174269
402665	6.18717293015042	6.59236418356514	6.19117830231873	6.18602368614273
402682	6.5832770512706	7.0519218637129	6.85977004016623	7.08798701834742
4026	8.76421315421993	7.53667942846828	7.56668396356771	8.88317791778409
402778	6.6392386514468	6.77055219684923	6.80536165387171	6.80281086923833
402779	5.53308054327697	6.13200900057603	5.82974812128983	5.69158695740907
402	9.7997688230299	9.20919190660381	9.32741536897544	9.95443578704545
403150	5.22947856424754	4.52388461766028	4.52388461766028	4.83138634743665
403312	3.614021145314	3.39597463113848	3.75822171514018	3.73940386485938
403313	7.63105885752651	8.67273833480431	8.75382786758491	7.2795177061262
403314	4.60912503557007	4.57804258754543	4.76648313003685	4.84509010237728
403323	5.04595532701678	5.48114934072987	6.05961698266629	5.46020050515176
403341	7.21029277079075	7.75633197636393	7.88384716091017	6.94726385191893
4033	6.83351792652884	6.07229747293077	6.26127722933732	6.97003369408182
4034	8.44133439194111	9.48499425760053	9.37665477252816	8.41302808268265
4035	10.1619173526459	9.87219209799725	9.96783288665847	10.1687689570023
4036	5.97270589288219	8.84380667519356	8.90567238766292	4.87518944973772
4037	7.31096121319366	7.11608471876661	7.16590574971508	7.46913950605033
4038	6.77631486593825	6.39881856007664	6.50746679262467	6.44329692728092
403	7.28554228533592	6.07345665494777	6.18617114010262	7.02761579163505
404037	5.36292544972354	5.70944653524828	5.33469366656103	5.5704076603864
404093	8.04768553443524	7.68002097520293	7.75870774446442	8.03466615107139
4040	7.451753284386	7.93169732005638	8.02659093130268	7.11488350146282
404199	4.17699314650943	4.16740639883035	4.46393889055394	4.35304795281144
4041	7.70666024613797	8.75122657557463	8.89554849509052	7.44688705694837
404201	6.95883289044946	6.03813253984901	6.17364100812788	6.85153062952072
404203	5.0870770483381	5.18232153608086	5.15475754455014	5.1079769317652
404217	9.10080119327914	6.84038298874776	6.68226278401658	9.13640095427746
404220	3.94107484630544	4.05994868904963	4.00757642760308	4.3927105496599
404266	5.29986833780363	5.39437150585337	5.31424087281796	5.3785836551279
404281	5.29781956200405	5.72512368492498	6.06919703104523	5.65735292407943
4043	8.22635319719775	8.30860993813943	8.23085177780981	8.37518373521426
404550	7.32080511202093	8.92647398603599	8.57699938505772	7.26966630334366
4045	7.17974384202075	5.08411807621076	5.11874521378432	7.06860817095447
404672	4.17810036501124	3.83877406769797	4.00698696695686	4.17972889905656
4046	9.2408125713941	8.09498504957945	8.19488786029772	9.34848535318122
404744	5.09195518546586	5.34933416033312	5.14243326650674	5.13581021818653
4047	8.85864689591924	8.3862922605929	9.25759336139009	8.97405609334297
4048	10.5359063895196	9.15797659862552	9.29195709804261	10.4839725485345
4049	6.23956585647818	6.61906723786269	6.56345809041142	6.59190443896998
4050	8.22871385946712	7.59803077659601	7.40741185619929	8.23176766872371
4052	11.6009331053793	10.7910031561915	10.6820203711377	11.6433411918506
4053	10.2050855115759	8.73521759269071	9.09047912373554	10.3807365297023
4054	8.90281484850814	9.54429075773442	9.59082131957483	8.80606676905249
4055	8.94751427239072	9.23934388324127	9.38800200115144	9.1660233080779
4056	7.58903819066621	7.38332238011569	7.12628994010979	7.64927149535289
405753	7.13569221029659	7.73581009050949	7.65955795875897	7.46787958048049
405754	7.85593744380736	11.2832067337123	10.9092107191394	5.27573270831615
4057	7.89683561104669	8.1257313693356	6.48771080610848	7.22737278630612
4058	6.95485966063636	7.67328841388016	7.57216371634489	6.93842273202051
4059	8.74913382151921	9.65409092319513	9.47301971030964	8.72696805713989
405	7.84934131980745	8.36765958314093	8.3430511825566	7.77775929818289
4060	13.1690473731627	11.3653174163635	11.380121460327	13.2063777932438
4061	12.5371219634541	11.0306846411818	10.9061403283751	12.8717365764549
4062	4.29778435647082	4.47433177534747	4.53922061881257	4.60887667526685
4063	5.11307915354274	5.12457948641185	4.92170587608832	5.24696486450236
4064	7.47676473117178	6.83699656815753	6.97955216838779	7.72215081666952
4065	6.33088527024243	4.26493588778846	4.24886162579856	6.23057177003037
4066	8.15797518402113	8.15457210032274	8.22594809359267	8.2198418791311
4067	10.4235232568384	10.5033586284654	10.0448173221319	10.3864132774765
4068	6.1804715334472	5.94265861262358	5.72832455942203	6.35229922620245
406988	4.45725130604519	6.90309114373314	6.69458289693711	4.60800777520938
4069	10.3929740928207	7.59580561778344	7.90453285752447	10.4602659579633
406	7.87889096989607	7.06735699790433	6.94440081036577	7.88759713607496
4070	9.86688687978137	8.75525350658723	8.74980555512686	9.83649569960907
4071	10.7404963555296	9.57170918560311	9.7084944056153	10.8120592049155
4072	8.20179761413	4.47306779986432	4.29679862057795	7.36428745956138
4074	9.79091171783907	9.4323363122066	9.56012495143805	9.78917460132459
4076	7.76894458279582	7.96174567257479	7.9111593694347	7.88576208972248
407738	4.21313726851005	4.06842451024724	3.89648749232429	4.15340124000633
4077	9.88030950286671	10.0840966831427	10.1202096210765	9.86494862687488
407975	4.54439663550431	5.1980005819165	5.46775396074296	4.24601106781871
407	5.6418674402107	6.20680264515234	6.12135954450655	6.08787109109582
4081	3.74487561272482	3.66510859274929	3.66008912878668	3.68764746236312
408263	4.23913454060078	4.30142251302159	4.51002203473061	4.66335532833211
4082	10.3495223040383	10.5745403792135	10.5209947927842	10.443525994184
4084	8.06845744590181	9.51217283316466	9.43269778335501	7.89984572767015
4085	5.10836506052817	4.87191247535191	5.25191814843421	4.93497143035036
4086	8.39235914765942	7.09846826693366	7.22526426182716	8.74022801305992
4087	8.62599008421566	8.64774454221124	8.60378244236362	8.71919884710458
4088	8.20202240804665	7.46617985198851	7.55266073436373	8.27796475484513
4089	7.32705333520884	7.63706261701772	7.79926842990528	7.12865838614465
408	7.8480965977483	8.29077899608631	8.28993237007158	7.93021668813518
4090	7.5044600399474	7.4707653110574	7.54894360193069	7.51444257908601
4091	7.28012802038254	8.54480438685658	8.21659901728157	6.9448516553399
4092	8.55104786555569	10.2095148186809	10.0640050661804	7.95393974152605
4093	6.59652285914354	6.75613328162109	6.64730326016366	6.67629863140108
4094	6.51959862103723	5.71612675849437	5.92770626445716	6.70942309636566
4097	8.39439216474415	8.80283064095912	8.93066651061046	8.61595355286408
4099	6.45501190636002	6.43920260303787	6.56829857874492	6.71376539191432
409	9.10923523746824	7.96055502614533	8.47359350271867	9.23887260208353
40	5.51535388335236	5.46003301970029	5.42077739404686	5.4717647982445
4100	4.43791708052328	4.66982408902964	4.45673160157344	4.38440745684247
4103	4.13646355230331	7.11786778600069	5.07402784950122	3.869475201934
4107	7.49567309807831	9.6950194097885	9.60347325050076	6.08383699085273
4109	7.45929062688343	10.7362010579471	10.9506778409166	6.54193014272852
410	7.87485864387285	8.00213753317551	8.0592660187508	7.9915785399894
4110	5.67917746198118	7.25454523357467	7.96111411822666	5.17318399524232
4112	4.17082747739805	4.29078130071506	4.11887779642135	4.0889119056961
4113	3.83559163559618	4.39538782396552	4.38261722962853	3.86298014387465
4114	4.36197173403207	4.26747341618604	4.46358011554412	4.32919980499174
4115	3.54209221285799	3.84318057396341	3.66400438732606	3.57417004180871
4116	8.47457470369749	8.88375318219543	8.92113484646795	8.40099598886253
4117	4.38599644460433	4.68947073921997	4.42921634906714	4.4035847108618
4118	7.98700551003386	7.97406565543411	7.59456010331165	7.68464182933921
411	5.50940349602152	5.35359675364481	5.37570705876159	5.70804366084957
4121	9.46604756008293	8.03311868787742	8.22241752571641	9.71705456171433
4122	8.08975480808363	8.91747419363583	8.80738297783576	8.03416274764789
4123	9.33849259597043	9.64086835468142	9.60735051328087	9.27032101369109
4124	9.79454016468298	9.50767202342811	9.4903044477225	9.6744527947106
4125	9.99442254724202	9.0242901405927	9.28947918171101	9.98945803932771
4126	8.72679059021356	8.4573552632095	8.80341306835392	8.89501074240611
4128	10.7669738007749	11.6293771112051	11.4845922352745	10.7541341351857
4129	12.8103821487523	7.87022746459962	7.91149860357324	12.9129501038518
412	9.10657949718454	11.6301526538678	11.24132143888	7.76144502099208
4130	8.22569148628729	6.793144965419	6.92265626848182	8.47229716033548
4131	9.98791029966903	7.87524303120897	7.6230058317812	10.1043696031359
4133	5.50733433771309	5.45174367219407	5.37491689883286	5.57658848336502
4134	9.09002198553208	8.5979446808446	8.62628722570832	9.17493871153671
4135	6.41538797561339	5.75683854058994	5.70764670271327	6.61341724994753
4137	6.62657326788689	7.6723256072063	7.8176138168834	6.74686725778882
4139	4.45181471571726	4.29548109965818	4.38504638342295	4.49985665697083
4140	8.45171372534787	8.48351850273371	8.4924241762109	8.49911610588357
414157	5.76665240437553	6.07671048964606	5.80121614955359	5.97159120614505
414194	3.46071526440019	3.96013483435939	3.52478534612867	3.52103417598441
414196	4.8953669433892	4.62422516734871	4.76868775790201	4.87918924690198
4141	8.99881110224759	9.22175608102556	9.16906902106071	9.11293191794646
414201	3.37204992523896	3.73503583888058	3.60330282299158	3.67886205592785
414235	5.06692685899437	4.98221969341298	5.12762990976271	5.22284005111354
414236	4.05074223535433	4.13621812747605	4.16432809146646	4.20380900857694
414243	5.16733215229948	5.11816194810266	5.02020108409187	5.03157665587061
