GSM929667_13_4_MPG_18_270606.CEL	GSM929668_14_5_MPG_17.1_280606.CEL	GSM929669_15_6_MPG_17.3_280606.CEL	GSM929670_16_8_MPG_18.8_280606.CEL
29110	8.59069227025696	8.15864556055959	7.70754176884003	7.86559398164974
29113	5.82025715134881	5.75149362370321	6.17134526314868	5.9671742914294
29114	5.09204552921209	4.65479439576314	4.9581183265402	4.8296826832107
29115	5.81546526631105	5.83564632442019	5.86803882289565	5.7507534560893
29116	9.7440041909294	9.43468330460595	9.05624403046378	10.2082929545896
29117	4.71076435980198	4.67215603402279	4.2147899210412	4.38540023558999
29118	4.7963271360165	4.89065599094489	5.17828545619446	5.30201826525354
29119	3.61535174879843	3.67721661035044	3.89767193484197	3.83795711577511
2911	3.84401890932591	3.85900570066964	3.96934852082313	3.88663724199424
29121	3.43497829528713	3.36322662092089	3.54296886145093	3.42774890615786
29122	3.74994247428032	3.7586396744508	3.84628664095744	3.96599296802055
29123	5.05446902742208	5.09038726052142	5.21397973818689	5.03948841293706
29124	9.58285650509042	7.88438102152701	5.17808686049113	7.30108011375627
29125	4.41767642655255	4.87810001275621	4.84654585780944	4.40794910025145
29126	6.45883822361288	6.89025480355195	6.35791264442685	7.23063192414581
29127	8.65575454679203	9.08387171497324	8.88632613844237	8.18228251554816
2912	5.42346629765242	4.79763793462933	5.22176238512122	5.37324970294268
2913	4.00157592772602	4.131886426036	4.02705212768691	3.93230739875339
2914	4.23201746512824	4.11224324289306	4.39347394643885	4.37447786717109
2915	3.97704705711306	3.87076411797246	4.11519524665075	4.04871580017269
2916	4.66455246912344	4.48982744105954	4.66208348936818	4.53349421311379
2917	3.51853408280978	3.42774760531622	3.55963731034503	3.58826797435206
2918	3.43179172398416	3.39829447052413	3.42312725112303	3.45565357483394
2919	6.54087880173593	5.14961522031698	4.9718477082027	4.64986714995629
291	5.56526383829384	5.52904947930198	5.52698157204375	5.50517670639664
2920	4.24718304358528	4.75960258899558	4.95375300780002	5.81719376104517
2921	3.23831674633447	3.61862298291562	3.41117401262181	3.48049733336597
2922	3.94291306827025	3.84437451066181	4.17510675867837	4.06591945009481
2923	7.42295167051124	7.361684187949	7.18707499616453	7.31000053228974
2925	5.10215555833132	5.09434245147387	5.1641139825162	5.19058931956031
2926	6.78270397295723	6.77216563560723	6.68513647178143	6.61473469456849
2928	3.26449656303071	3.26338535276703	3.28157507870661	3.13256866857359
292	10.8885947146764	10.9533576197933	10.4021827470472	11.045274571849
2931	6.65763050434181	6.61097707502336	6.76455498287443	6.7616390249644
2932	5.56467219469603	5.57130336163491	5.34695801864683	5.31162152787829
2934	7.29426304101616	7.39864908802658	7.44643969024674	7.37040602742825
2935	6.22747551587728	6.03743175920071	5.97641211878963	5.67268131120517
2936	6.20781236654357	6.21765014314453	6.26177402115017	6.36521056479363
2937	7.07802464455799	7.343074696887	7.23245629570228	7.1345772145207
2938	3.36784502606997	3.27053688144476	3.23437766789967	3.6105773090076
293	9.81883884037284	9.87632622649644	10.0641307544332	9.91044853595111
2940	8.87329498884371	9.08113173110308	8.62840529928706	8.57777361711186
2941	9.26854324532681	9.77992084583515	9.24462113966427	9.07796206488872
2947	5.98947803817928	6.3906257416743	5.70113857649787	6.00907919931475
2948	4.04457181210535	4.10478145331661	3.99454189563284	4.11724833930237
2949	4.95671341516781	4.62020967432714	5.00455669584983	5.04806582881125
2950	8.4082341154113	8.44538763624679	8.33863603116714	8.21673163966631
2954	6.78913667596041	6.38406666206334	6.34419040191811	6.25796625030208
2956	7.99139418762614	7.96691001092927	7.48966721121446	8.0354557914752
2957	5.51583811659702	5.20086537132223	5.09700560455645	5.03699420265922
2958	5.15445738179699	5.1448089910358	4.90931419342816	5.36245960956804
2959	8.0388055296326	7.99170443286113	8.01284688334365	8.13988597236187
2960	6.77245718122246	6.71026851075942	6.33873234882237	6.38759622336675
2961	6.87306972420909	6.92563576583984	6.77540360783247	7.00483079792647
2962	4.90343141394344	4.95432131525807	5.22961072907449	5.13969215276805
2963	5.32841142437431	5.30442989917851	5.32634964542741	5.30106765863138
2965	6.59637461662192	6.74128817217807	6.47050416252216	6.44659384279484
2967	6.60788652245799	6.5073812811626	6.06086726999778	5.72020287068431
2968	3.8087469451775	3.63583091852235	3.84973609097772	3.46595344962699
2969	5.85354364967347	5.96125698704685	5.72909663561629	5.07959326654729
2971	8.39907445949752	8.69128588717147	8.60707487909856	8.2600399376379
2972	4.52549741429636	4.4663987028937	4.73356108684539	4.55860129701545
2974	3.84372231924359	4.19972093308885	3.78365694356468	4.43138852463443
2975	6.65488335577104	6.71051434709009	6.68801374739227	6.73841932489574
29760	6.58739703038985	6.25505657215498	6.09495873830747	7.19457309171412
29761	6.78682785093041	6.9747565629242	6.54096814724486	7.42769245637247
29763	4.52551129732448	4.17263049057184	4.27305296194438	4.23400524968195
29765	3.71287944969494	3.57507972103747	3.67622914923389	3.76798883325579
29766	5.19714138860625	4.88212091453137	5.08073589548671	5.03121772631734
29767	3.49026812869021	3.42082914632243	3.39631833583525	3.37595011804195
2976	7.31046816434001	7.24980362632423	7.0888641125658	6.99747165042629
29774	3.79898593978479	3.51333249536541	3.71348265190263	4.13210370328571
29775	4.8467217266066	4.9277983480929	5.05329419782756	4.93654665632785
29777	6.59178703840819	6.51394273726957	6.47568531142993	6.5230639248902
2977	6.5199681244881	6.77848611686362	6.64336689070262	5.48753736459566
29780	5.13701472756303	5.38525164369127	5.46469781059529	5.26212347710062
29781	5.04692547780081	4.99234537853991	4.99422804635902	4.96604532579296
29785	4.12298917141679	4.43247446851998	4.43492728624754	4.59047830302491
29789	5.97109229380396	6.08281044701064	5.83686265185608	5.90483478187577
2978	3.99740980788533	3.94283555225408	3.95986993380404	4.03453270457697
29796	6.56841520283922	6.64101709051838	6.26969750925568	6.71548284815563
29799	4.02053105834022	4.02908696748841	3.96262056860949	3.97521530987108
2979	4.72173208562242	4.87850017726653	4.84985804935299	4.87241893020145
29800	3.8815446534256	3.98092885161671	4.01796176199045	3.87601642938479
29801	4.45362218299812	4.6807263096127	4.61961773433808	4.56095187086777
29802	3.91492188046305	4.07798821860468	4.21138913660463	4.10669492585444
29803	4.67875078521568	4.77624318040812	4.76649660992681	4.78511080170347
2980	4.64130906674563	5.03748976023221	5.45821853784228	5.28718786862472
2981	4.52039707516974	4.48280459854302	4.73502757923843	5.03343343451379
2982	7.82786258662881	8.07513304447955	7.93125914817425	7.91662809841539
2983	7.68300770949301	8.17530202129825	7.85850777064465	7.14163028401664
29841	7.66066290714294	7.37484370941849	7.2964407256413	7.80134375524042
29842	5.69183253810418	5.87644031362192	5.71919318698347	6.39558682286034
29843	4.67051545633434	4.73828796697543	4.51729268646162	4.61272290988926
29844	4.84315096346314	4.87210674913848	4.69098263644719	4.84627747446129
2984	3.1986674582827	3.27421798876524	3.35270376680904	3.42170088476735
29850	4.38928694634712	4.5356301631582	4.54757353073967	4.37368580080834
29851	3.45834144188269	3.55100097217622	3.5968938323037	3.69498513262661
29855	6.42461131415313	6.3771592872222	6.40831363483968	6.32144844105358
2986	3.64351093269852	3.68985066620893	3.73248003790074	3.68678678339251
2987	7.85435702720857	7.43073752352947	7.76572564353641	7.33154179577017
29880	8.00060803225881	7.85189590062875	7.36495419030657	7.08703872754064
29881	4.15343899875182	4.16967529363176	4.17209779343315	4.26271994363417
29882	5.030685776494	5.86528661685869	5.77056136848355	5.08807368740154
29883	7.22621243068985	7.17203945760405	6.96621505699792	7.09548799704833
29886	4.87798632807926	4.70745314507213	4.88990926273187	4.60709434684865
29887	7.62837018488207	6.59135571385443	7.23331326439397	7.55736793178011
29888	5.26081184280215	5.042094019811	4.96898780012413	4.5585103167173
29889	7.26245351392845	7.09501972981177	7.31544637998208	6.62298578247703
29890	5.77470021692243	5.46951440954073	5.95875348983423	5.53035961180751
29893	6.43943552615574	6.6346424174016	6.3449271896028	6.00703387152222
29894	4.94420538475191	5.01891149515149	5.06144019945928	4.9706585777498
29895	4.83881749452015	4.92069993437383	4.94167494760951	5.05319814942803
29896	8.77477693632352	8.89406242304611	8.02114040512231	8.6398443834624
29899	6.51841912662663	6.72290795352992	6.26854403042245	6.05824650671484
29901	4.73689697077883	5.33238401988105	4.95368938625274	4.5284768625921
29902	5.45174718921666	5.56586166992809	5.35445082125397	5.33147310809673
29903	3.93447407044871	4.46827442957992	4.3927737241252	4.29590115405463
29904	7.24310807380307	7.03579166203778	7.11699170062616	7.39315007132161
29906	4.28867696767779	4.21540064861365	4.19215954158292	4.30329163450195
29909	3.66388624000477	3.43213749026302	3.54687477150044	3.68703171065194
2990	8.42776533543356	8.56937049338849	8.35666160166775	8.53254437399092
29911	7.35412933180292	7.00965612362317	7.07599163418976	7.14340035446171
29914	4.72943383672167	4.77951685402311	4.70397407829336	4.72943383672167
29915	5.56803112948507	5.57896288344156	5.38261371474104	5.38942693149608
29916	6.34481175390514	6.46002708499994	6.52170769496078	6.42293031066578
29919	6.93220434480593	6.51790715492256	6.2521257001349	6.24845218780103
29920	6.43171751855053	6.48625372720078	6.36745916040494	6.17663777921223
29922	6.21028376780283	6.15816882348857	6.52851915138075	6.58842414719445
29923	8.28803635491267	7.78683778270769	8.7221771915916	8.6592526849628
29924	5.54762040008667	5.7873822354335	5.79702822597507	5.66132741727026
29925	6.21091540696522	6.40060184046223	6.00571776456866	5.95520772462642
29926	6.06265863484615	6.43414626067356	6.23342985587776	5.73943967581803
29927	7.61894076714253	7.43902325298006	7.63499808783454	7.37379008364004
29928	5.2845019046441	5.58155488980889	5.35397085122905	5.8213305930004
29929	7.57536892150909	7.54577707948661	7.22619523142447	7.50607007014245
2992	8.0477932217782	8.24782524416781	8.07495901832922	7.90374619160073
29930	4.45703181804519	4.27163979282886	4.09339384866761	4.42231229692355
29931	5.41113477039528	5.08097471581228	5.32249457022431	5.16817770199793
29933	3.80182775659712	3.70172995808719	3.8686254484899	3.83231508506416
29934	6.8493492795246	6.66539615752467	6.64907147940161	6.82482214091176
29935	5.06972244860677	5.32755329127093	5.11244530946884	5.61055132852093
29937	6.99616847351752	6.85536300465375	7.07330377648995	7.02272840036986
2993	4.09295123701219	4.02833332459748	4.4842213559338	3.86647913946112
29940	3.70884404085837	3.71933435871274	3.74595121016964	3.56356491300704
29941	4.05429431962576	4.05371865393377	4.34078479740527	4.07319050649636
29942	4.58209462867689	4.93815000176909	4.8302262660803	4.9862579143247
29943	4.8534848461062	4.94001540479972	5.01596005364667	5.14878569178621
29944	5.41127590820871	5.67998222240142	5.70932198020237	5.71850162034366
29945	8.52078892084865	8.27393141036961	7.91667265511225	8.1216165091691
29946	6.90681647580386	6.96670160974861	6.68974451627525	7.11723445874994
29948	5.58897357870324	5.65590120156409	6.02312430741055	5.64083685118401
29949	4.32835306190103	4.54011015098853	4.50122301896694	4.52706369471636
2994	4.64290540135802	4.20232956031782	4.95202412411969	3.97906188156162
29950	7.33865031312804	7.07199659807896	7.15496397737411	7.25717548993425
29951	6.1315201931445	6.26721815852159	6.96945644112532	7.55335291031153
29952	5.93986275628458	6.07197352597254	6.83488604563416	6.40178672223042
29953	3.15960116937045	3.16707966050488	3.27696812544365	3.16707966050488
29954	5.88431780807936	5.58139689782257	5.84240013958606	5.60430354534604
29956	8.50619220166686	8.58602921492988	8.50018678755501	8.41479293058806
29957	8.48560271512457	8.56223324274125	8.83604097559597	8.41484729268221
29958	3.33144063638855	3.27462677346232	3.43731346185475	3.53655247872076
29959	6.78572975879185	6.40652574394885	6.82110218133823	6.55833270855728
2995	7.36187172026855	7.95464656618419	8.35745295354094	8.02255782992887
29960	6.75203321646139	7.00866720231541	6.63372076241282	6.52803124373494
29965	5.08938593592828	4.98039538832758	5.2289570856078	5.08980785276851
29966	6.55428760367489	6.67500382940831	6.04673159782375	6.21906451768489
29967	3.63058513127504	3.6454048812733	3.64276524983465	3.49979541289087
29968	6.34505730303263	6.07305654506047	6.23843203406714	5.98908068882432
29969	4.16952616807827	4.22924800088387	4.23999617158994	4.2940103356514
2996	3.54007286647542	3.54383683379439	3.70613009889112	3.59866872097425
29974	3.65962405987122	3.84114436633497	3.87058590415697	3.88562432518249
29978	7.93797685270394	8.13779251825868	7.8309048786645	8.10674850682683
29979	7.44757168013795	7.16624533303116	6.99869765977946	7.30513055717633
2997	5.87932639927257	5.60371612037091	6.00760549929016	5.46287322661346
29980	7.29541291153795	7.45744672079165	6.86008940798845	7.06853629503237
29982	6.39549681792709	6.47877397848946	5.24805652175577	6.58391264141881
29984	6.1527838231261	5.85487632694911	5.8438466494862	6.12241806849858
29985	5.03370759123103	5.07170114331937	5.15013499520913	5.17318031867498
29986	5.16607488051502	5.2483498735532	5.33238401988105	5.53437915640055
29988	6.10486489318506	6.29148368589361	6.80506451421937	6.31337872674963
29989	4.12782670271989	4.76643461290461	5.08876465226511	4.45969963507432
2998	2.96040092640026	3.16069587143988	3.13224752185319	3.17781290129812
29991	5.26349951909831	5.38701652830559	5.64632537062631	5.6290168229582
29992	4.85053388167083	4.84757970748937	5.05499341940065	4.79267706652722
29993	3.97183517222039	3.93933652506934	4.06135059272739	3.8639799305077
29994	7.92321347087426	7.78925823036951	7.5703888819099	7.84732935829407
29995	5.5516427587323	5.44347081920861	6.17440522397515	5.82294245864522
29997	7.83743884470582	7.97712132070226	8.21405418874241	7.95168373216638
29998	6.80444051972656	6.85359408427012	6.94884249268546	7.01320608464088
29999	5.40607390391722	5.28260339411528	5.34542379701619	5.39077739659767
2999	4.46770831251552	4.44708163331918	4.47122299940649	4.45059632021016
29	4.05332017365265	4.24096777108825	4.3267224807339	4.10726537196602
2	10.0110865564869	10.7574637781278	10.3877118849676	9.99661416824141
30000	6.7877843891599	6.88081171295715	7.03668565551907	6.58985287220525
30001	7.334122577452	6.64150968489066	7.29297087989165	6.6263630543026
30008	6.87677388502241	7.12105273547886	7.51104366787621	6.86906592147145
30009	4.53978130992331	4.53385431337899	4.48875461169878	4.62888609113659
3000	4.01483074455424	4.0053171129727	4.10611399045241	4.11642660970794
30010	3.14651753737294	3.07428375880795	3.12593567404766	3.12455894092192
30011	7.84049807893262	7.73560738534199	7.61914721287404	7.71615792240413
30012	3.74481158544984	3.92449230510305	4.05699459755386	4.13335590589807
3001	4.64066083592068	3.86765437019919	3.8133643151188	3.90427407989883
3002	3.79870711025167	3.31191843496169	3.46860483783377	3.56903423568109
3003	4.24815762690242	4.29902746588908	4.52211715039593	4.5680819291883
3004	4.38022474001239	4.80852860138303	4.94639877851274	4.68870200474649
3005	8.18969084679112	8.2364311355791	8.59109074492118	7.81536081522726
30061	11.5987980790219	11.6051218007651	11.1332819262383	11.9842850308082
30062	4.49499158741435	4.13394383963682	4.8092469388945	4.67163656095896
3006	7.90869041156228	6.33085204067412	6.43110619770594	7.04446116956272
3007	4.69842187965603	4.75896732930332	5.34021026424704	4.62122105710833
3008	3.52073714431461	3.65953254133482	3.74278569779553	3.50848289524909
3009	3.2243491436779	3.73126153648459	3.65739567175057	3.43722022414953
3010	4.47194688161396	4.40496065990687	4.22830946727579	4.4818410014637
3012	3.74184632736722	4.53138169545829	4.01199324724713	3.8082916655698
3014	6.97719606503158	7.12130020426763	7.09816474631234	6.67944118567848
3015	10.614036160373	10.732677204308	10.2147709471126	9.88489857934913
3017	6.83067598605034	7.00799856621166	6.89375381306263	7.68171259155283
3018	3.5515132073905	3.6446998571275	3.73867130607345	3.54966852836641
301	11.3797652396751	10.8849486265596	10.6934829772095	11.1733279316545
3021	8.29660648687917	8.44214432718635	8.78070162544198	8.50199069374342
3024	4.03197748820793	4.29785777626368	4.52211715039593	4.32900049736399
3026	4.42940817958559	4.51246875963473	4.57387451757121	4.77159243625176
3028	8.09846995262012	8.52005124845451	8.27573263173456	7.74095803830552
3029	6.29563743879002	6.0764994976319	6.28809484507919	6.19112659217554
302	11.858942547563	11.7316728274108	11.7019678391155	11.8506739618954
3030	8.08389145877726	8.16085734081148	8.08739707771897	8.16101838458789
3031	4.56190499820322	4.95368938625275	4.89897353625047	4.81816902774888
3032	9.75403594684177	9.8899632083247	9.61317997117765	9.99118822418282
3033	6.52050871581638	6.68995734549799	6.35511644853897	6.61287035938299
3034	4.45409032564673	4.64328605228979	4.82313092891945	4.93688370065067
3035	6.99678917434166	7.07836825628118	7.07836825628118	6.46016397434595
3036	3.95710051147493	4.1638401273476	3.91248825330889	3.78050152890998
3037	4.19010240903515	4.30748509653121	3.54184783032062	3.67110382463761
3038	3.72922313874342	3.81118813102066	3.95043416814503	3.80586581485021
303	5.17091888330907	5.08388356213042	4.96636485707154	5.02793487539101
3042	5.65089436359579	4.86040842834254	6.32197992111719	4.79734799092096
3043	11.0057935485453	9.68633733125401	12.2336452322964	11.2807900605093
3044	4.42227599923289	3.57391334381468	4.69592921562779	4.15634247052035
3045	4.38953658790215	3.94463165364941	4.3777446875815	4.51389094620953
3046	6.63435578842041	6.33332298508825	8.47056729218824	5.84284397074842
3048	13.2009334587086	12.2430556827733	13.5974971280302	10.9491719384354
3049	4.12108418748087	3.76208717798368	4.23400524968195	3.93622695992773
304	7.50822396014712	7.02036680225692	6.9510633257466	7.54315038906098
3052	6.34027897042662	6.45644244125708	6.03693819213399	6.00338583878966
3053	3.51673955635536	3.55025003630137	3.7586396744508	3.74195745368142
3054	5.06946315090808	5.18396222131582	5.14240641418051	4.86475827771022
3055	5.89048436347273	6.89726873610427	6.83957274503671	6.44456867791623
3059	7.89883230934241	8.25997267058698	7.98614583137846	7.95752878527156
305	5.42733959015516	5.38190460105817	5.41857186692373	5.47431748209348
3060	4.03877308821575	4.07936043422838	4.27077871199308	4.11321793526721
3061	3.52090916937369	3.61158896980521	3.60881816376069	3.66173525877299
3062	3.91720090318375	3.86348756453087	4.02498668578222	4.12891120558115
3064	5.97419183139558	5.88986348784896	5.96299761772353	6.08360125017249
3065	8.2627840571715	8.35993295390388	8.12952664162922	7.86951188345241
3066	6.17738252949869	6.10375614117535	5.90390722176568	5.98992178158069
3067	5.56512256379088	5.28674528156007	5.45962548514909	5.2867365308054
3068	7.89651122629066	7.71315756671451	7.95089246186022	7.66896713908574
3069	7.61522460139374	7.50830751493433	7.54167464712378	7.60193305354359
306	8.58817622410168	8.44007118387991	8.43111470936519	8.21049860301334
3070	5.52815399817293	5.42047073528991	4.84319544980198	4.54405371017439
3071	5.96717138133967	6.84941180896508	6.8990267145819	6.40547460740551
3073	8.02916286701314	7.87602103661048	8.07402090989386	8.30050386955132
3074	11.3689606598353	10.5461492748755	10.4683320261908	11.170180502642
3075	3.74379054539666	3.65299653043974	3.75859503365191	3.76829389774723
3077	4.75138533399731	4.80926601562489	4.88907121855778	4.80768400326401
307	9.59437184213042	8.62876388457589	9.20776381638538	9.07427289728943
3080	3.77333797853228	3.53536912936744	3.5738945632625	3.64088411871354
30811	5.71068265808029	5.37650262925597	5.62020962090698	5.50218025125277
30812	4.8296826832107	4.84695250093305	4.6669169015517	5.09873462415356
30813	3.83794291198135	3.73115973713668	3.85733119117756	3.80879365669829
30814	3.91815517860514	4.12480484753446	4.21940391581434	4.07103524349152
30816	9.99347312794339	9.89991963733777	8.20509988654108	9.88902180366881
30817	3.42631226125781	3.30913784172085	3.39655089318334	3.40695413513297
30818	4.51475318021356	4.46477202982372	4.72971204520482	4.63700366860042
30819	3.88699427495505	3.97011274245782	4.00262136736234	3.91891689764846
3081	3.99885954320188	3.89773714545404	3.96967950801161	3.97315262977715
30820	4.15948324065406	4.21570430014021	4.22580839843939	4.43029467295688
30827	7.42487318384558	7.28248164112779	7.5005238260939	7.42927980691385
3082	8.29065291273956	8.51047610552896	8.53361330623824	8.20977420487485
30832	5.59772682804371	5.59310710586822	5.86408023571694	5.63970436594348
30833	4.56794210228187	4.39379712484861	4.97671232559717	4.4687225035843
30834	6.00064825086149	5.9215704848149	6.18825768786942	5.98134806938461
30835	5.06386534218744	5.0703633508187	5.27474237956589	5.19849789226039
30836	9.03580814015246	9.13909994769467	8.99074921997512	9.12315263979924
30837	5.95968617949672	6.1080310213411	5.92143766488948	6.10650052507082
3083	4.24744237138659	4.08216587034305	4.3703642768114	4.4222539688395
30844	7.45548280102637	7.79304289976905	7.7580731485479	7.41959882510025
30845	6.72778934890534	6.38648692178015	6.2359844220453	6.21573924576061
30846	6.88026575789752	7.01073147781694	7.29647737066228	6.94919824344094
30848	3.50480270291096	3.63640960446433	3.88862675195002	3.62352640579545
30849	7.40015693424821	7.67744295518538	7.40453367281526	7.57474931063459
3084	3.90146611437095	3.79565620108997	3.93177753427219	3.95599569718062
30850	5.33896665630614	5.20192098799435	5.44044837983193	5.09319318954002
3087	6.14771962230171	6.53410614498794	6.41136782950176	5.42309410399165
308	11.0671574994922	11.2277611801334	10.6719755012332	11.2741360331065
3090	4.31582898407969	4.40202163233025	4.49573111267788	4.5247540976284
3091	10.9721521902294	10.6794898974389	11.3106663166777	10.9938528357384
3092	5.61200124216409	5.48074686547144	5.82364953022488	5.63212180827092
3093	7.83020771707205	7.65128834877903	7.65840892791824	7.5245471576969
3094	9.55182335829927	9.44820380994821	9.49573261483775	9.54344526109364
30968	7.40478428028231	7.46860013404316	7.07237812463321	7.13190803397902
3096	5.05073336194687	4.92188119093258	5.2206235693757	5.13628413493341
3097	5.01151155439734	5.30390614514038	5.29240042280067	5.15719746053948
3098	8.75151610390097	8.67081698604608	8.80004874693875	8.575283387555
3099	6.22883368538673	3.84682065170984	6.03284264560508	5.31304211523039
309	8.93722241846934	8.60201739971055	8.89646363663598	8.45379410994502
30	6.83110193011133	6.93761652641477	7.00189431263536	7.01015107524348
3101	4.64743066005403	5.07872405835146	5.53563595535732	5.05012882758918
3104	4.01101195127701	4.37239044139904	4.15660362592866	4.02052282359792
3105	10.0847407884157	10.7308544385708	11.0032439292117	10.551544816155
3106	9.3772199770425	10.0157450069552	10.0339584031916	9.50666943800577
3107	9.87464970609821	10.1801919813485	10.4105954779684	9.94264243708513
3108	5.72285125015783	5.95281751806956	5.70694843021062	6.00948686330735
3109	6.54515345539269	7.30677988261818	7.37424621955817	7.3862857079966
310	8.60404077113337	8.69515729363903	8.2706037353435	8.43824818550119
3110	4.29354071170604	4.52905978018458	4.54194158621749	4.53745231895335
3111	4.72552476049861	4.77408034880331	4.77710599003471	4.9809381210091
3112	4.85624359785406	4.79034353880793	5.14938471731723	5.04111999816212
3113	6.69371373301842	7.00088277396873	6.76834199035618	8.03073487638181
3115	4.36299778605544	4.6763177765599	4.41810907081824	4.26504821783544
3117	3.94385632062983	4.08452361210106	4.01158950521714	4.67284876291411
3119	3.77732989152393	4.01356461243173	3.78462761684371	4.48459130303041
311	7.19107063089837	7.0623238461206	7.39133041872592	7.26299262991801
3120	4.79792561025134	4.87452075854874	4.66967823676412	4.90946104793473
3122	6.7508196790002	7.29813129967402	6.26119064787015	8.14178740551473
3123	6.25569695159809	7.05090681094735	5.66259930267058	7.0549818859441
3128	4.61704233013137	4.7617755282583	5.01522283517922	5.31745174576711
312	5.25800958896298	5.23172009630532	5.28833470886179	5.42519191694773
3131	4.88107967152991	4.39936209091918	3.96327256810681	4.22090859244992
3133	8.41589162030415	8.60372200341647	8.9367385624832	8.44443950465751
3134	8.25809805855177	8.64470184472644	8.74865792508971	8.23191315714278
3135	8.55805857521051	7.62093374218124	9.11958012683866	8.14635227912469
3137	7.13378745394202	7.30012420336313	7.82167303181427	7.21495724517654
313	5.44644701019921	6.03677030439559	5.70114679423647	5.61916425293883
3140	4.95479265430055	5.00431557412881	5.11259626306426	5.25481812858838
3141	4.72162466001451	4.51740457370809	4.56810387032391	4.54695877119733
3142	6.42613276545742	6.91883990379183	7.23377490988561	7.02288762878898
3145	7.08987397850946	7.2361915562839	6.59972208936152	6.60545323087258
3146	7.07538242876368	7.44790698440216	6.80976665765475	6.5362529368868
3148	10.0297011846791	10.360192952874	10.0259650436521	10.2122360349123
3149	6.93803059257793	6.40035508055441	6.56647912043805	6.82995166930733
314	4.15980059642477	4.23937099991819	4.10207160045728	4.29185057684728
3155	6.98068651814229	7.072312523704	7.07139995134309	7.17902224104232
3156	7.48354338550793	7.56609649877183	7.56335457457587	6.48660171629324
3157	7.04394152151403	7.39451263043681	7.68576246473505	5.80443753841099
3158	4.64183714324438	4.36222170516018	4.48443243996765	4.54814154374022
3159	3.65012407397276	3.49709441797628	3.70151854952405	3.52353838473956
3161	7.10615117731786	7.21547416677739	6.90372946792917	6.41260296440304
3162	7.21652743836489	6.76879289760439	7.39806268257577	7.67049679177631
3163	6.83543866892986	6.7351240439187	6.77033518647631	6.49479761473108
3164	6.4648356377509	6.62035113127703	7.52148110198989	6.52312801649786
3166	5.06331467680518	5.03133583871262	5.40367784924278	5.27040526255228
3167	4.09702631199917	4.1061139904524	4.13171318034317	4.07142712210841
3169	3.62635109653916	3.48182410166211	3.16491430097699	3.8978735971225
316	5.17733944457152	4.77902355938974	4.93669411902814	4.66924753974654
3170	4.36128632601708	4.26136657878616	4.34374324721761	4.4466323875105
3171	3.6365705436865	3.7080704987273	3.65491488040221	3.68008126486189
3172	4.2870893762747	4.3549238363717	4.49129258233281	4.5120924975449
3174	3.12208392308933	3.08379929665572	3.08177220780142	3.16370567888171
3175	3.6430550887351	3.81614861906445	3.75796907989175	3.6533160293127
317648	4.00193505123134	3.77302555378299	3.98552153288122	3.73479060465505
317649	4.78645417343461	4.59012260690938	4.59222832079401	4.4630865087015
317662	5.15001210839547	5.17998109304197	4.89484553319571	5.08814521024461
317671	4.2160275077521	4.12364390745447	4.07565906820485	4.15485725832542
3176	5.65939921211493	6.07234490055298	5.91398426597795	5.93133816799382
317701	4.45569044889434	4.35575641685657	4.4931225172166	4.56190499820322
317705	3.51797354336358	3.43919848718571	3.58211790317808	3.64073933321046
317716	5.47061669539518	5.45228089225355	5.47813766201155	5.81425997570476
317719	3.50658540590044	3.37975041007841	3.53047420805653	3.63529362129574
317761	3.09611442679633	3.0838272630415	3.21317943529882	3.16351402324857
317762	5.27264798846883	5.09401551580691	5.15540373353188	5.09792609932728
317781	4.12089824813463	4.22254156171111	4.13048510942218	4.08464789956424
3177	4.72814688554583	4.65617548417339	4.81826311211586	4.79330474508393
3178	7.88575598439651	8.09182235992414	8.06335798237568	7.7829189908175
317	4.94887378123525	4.82627655957048	4.89915975963823	4.8677266542081
3181	9.80570505068141	10.0228246908889	9.73166040559807	9.92196241244006
3182	9.62994334418376	9.64845401357048	9.1841019936173	8.42158056193988
3183	5.52007616564051	5.54522333341112	5.50231724971501	5.22938861869753
3184	9.24384833412491	9.17228149411709	8.86715133447468	8.3867669732943
3185	7.78067101566771	7.88567786602005	7.55847623982763	7.67778867490376
3187	4.51192143081537	4.35696328547489	4.21257876605355	4.23256608031475
3189	8.46167339678029	8.45197833244273	8.2572416712915	8.57699842627565
318	5.70457644916786	5.72284031427714	5.48892681165814	6.07244723261361
319085	2.99772373513968	3.24218401173719	3.21703729252832	3.42439102441842
319089	3.13580117649777	3.20403317078772	3.25790837379978	3.16586166657994
3190	11.0247012306344	10.9027798074416	10.9730555317546	10.7452970919288
319101	4.37128982873847	4.49318036329517	4.39921153418028	4.80424768842719
319103	4.24109512843348	4.69592921562779	4.65895707582186	4.20174873790155
3191	8.20568321086365	8.20168402522862	8.38188236149465	8.32182656744616
3192	4.99001957300361	4.90292973407235	4.69027731423189	4.70073876337753
3195	3.72843617022246	3.8348996848159	4.19773227819412	3.84621364614502
3196	3.51939885230275	3.61372230793617	3.62280945015497	3.56717592972755
3198	3.8376204197739	3.80742414440153	4.1524764904752	3.906331269866
3199	3.66261707958064	3.75580372931764	3.66297388302118	3.7803313383683
319	3.3178971765987	3.37833553470216	3.38495774863278	3.29675181843323
31	7.23229113295779	7.31375884457472	7.30357511564341	7.36534992321935
3200	4.05317927301191	4.16374795493386	4.19896644258257	4.1609260403256
